iter,name,estimate,CI_left,CI_right,CI_df_left,CI_df_right,CI_boot_left,CI_boot_right,estimate_relaxed,CI_left_relaxed,CI_right_relaxed,CI_df_left_relaxed,CI_df_right_relaxed,CI_boot_left_relaxed,CI_boot_right_relaxed,estimate_tmle,CI_left_tmle,CI_right_tmle,estimate_aipw,CI_left_aipw,CI_right_aipw,estimate_lm,CI_left_lm,CI_right_lm,const,n
18,ATE_intercept,1.7068898917479,1.52456601489381,1.88921376860199,1.51555215936975,1.89822762412605,-1958.25709464831,1961.6708744318,1.71186617935138,1.52976327836366,1.89396908033909,1.52673953267909,1.89699282602366,-1958.2521183607,1961.6758507194,1.28028137534831,0.796992695136582,1.76357005556003,1.29215262370365,0.808863943491923,1.77544130391537,1.78971270041371,1.55982460945179,2.01960079137563,3,2500
19,ATE_intercept,1.78428757652345,1.60459161714063,1.96398353590628,1.59599777364869,1.97257737939821,-1958.17969696353,1961.74827211658,1.78034179835047,1.59887888465487,1.96180471204607,1.59559827053824,1.9650853261627,-1958.1836427417,1961.7443263384,1.794413584645,1.18853502901934,2.40029214027065,1.79457315382899,1.18869459820334,2.40045170945465,1.85361042335312,1.62349180004934,2.08372904665689,3,2500
20,ATE_intercept,1.88012227119543,1.70044526668858,2.05979927570228,1.69352478567884,2.06671975671202,-1958.08386226886,1961.84410681125,1.86231417456897,1.68068171070207,2.04394663843588,1.67770393087481,2.04692441826314,-1958.10167036548,1961.82629871462,1.82690583650662,1.46674541919199,2.18706625382125,1.82777031539483,1.4676098980802,2.18793073270946,1.89753058912626,1.66976081240018,2.12530036585233,3,2500
21,ATE_intercept,1.73532728057955,1.55810294248022,1.91255161867889,1.5501955662437,1.92045899491541,-1958.22865725947,1961.69931182063,1.71587999388954,1.53539204760026,1.89636794017881,1.53231921898348,1.8994407687956,-1958.24810454616,1961.67986453394,1.99942022240942,1.62515655957751,2.37368388524132,1.99973897692511,1.6254753140932,2.37400263975701,1.82788853428775,1.60529583898893,2.05048122958658,3,2500
22,ATE_intercept,1.78258607950292,1.60012587552872,1.96504628347712,1.59219253525205,1.97297962375379,-1958.18139846055,1961.74657061956,1.76224352690348,1.57422849669659,1.95025855711038,1.57043139532286,1.95405565848411,-1958.20174101315,1961.72622806696,1.65952400666171,1.42247280206403,1.8965752112594,1.66611618747206,1.42906498287438,1.90316739206975,1.89977145786956,1.66347404904962,2.1360688666895,3,2500
23,ATE_intercept,1.81817371710243,1.63823392325303,1.99811351095183,1.62933793369437,2.00700950051049,-1958.14581082295,1961.78215825716,1.78781798609785,1.60633580032098,1.96930017187473,1.60286303544603,1.97277293674968,-1958.17616655396,1961.75180252615,1.55898584725697,0.868137550264973,2.24983414424896,1.54736492193703,0.856516624945031,2.23821321892902,1.83744260184905,1.61006038909015,2.06482481460795,3,2500
24,ATE_intercept,1.81304187917855,1.62598259406096,2.00010116429613,1.61746559421327,2.00861816414383,-1958.15094266087,1961.77702641923,1.8135903824945,1.62684847934032,2.00033228564867,1.62315635464817,2.00402441034082,-1958.15039415756,1961.77757492255,1.957194913017,1.67970955989214,2.23468026614187,1.95262244908953,1.67513709596466,2.23010780221439,2.02735056312394,1.79959383282485,2.25510729342302,3,2500
25,ATE_intercept,1.78014720399082,1.60043023929592,1.95986416868572,1.59342764977966,1.96686675820198,-1958.18383733606,1961.74413174404,1.78035682490628,1.59610534616679,1.96460830364578,1.59257958929548,1.96813406051709,-1958.18362771515,1961.74434136496,2.27516207412584,1.65621883758862,2.89410531066305,2.34313194646417,1.72418870992696,2.96207518300138,1.80667909574063,1.5758206012196,2.03753759026165,3,2500
26,ATE_intercept,1.67792815411239,1.49746735207017,1.8583889561546,1.48829482198006,1.86756148624472,-1958.28605638594,1961.64191269417,1.69684676788559,1.51624094863685,1.87745258713433,1.51274670692282,1.88094682884836,-1958.26713777217,1961.66083130794,1.75412887217961,1.31042970562837,2.19782803873085,1.75564270349232,1.31194353694108,2.19934187004356,1.64500247009225,1.42002820155561,1.8699767386289,3,2500
27,ATE_intercept,1.46985858925457,1.29364650682672,1.64607067168243,1.28630433672556,1.65341284178359,-1958.4941259508,1961.43384312931,1.48848027078525,1.31103650534129,1.66592403622922,1.30715068221853,1.66980985935198,-1958.47550426927,1961.45246481084,1.19480003423591,0.824795189867004,1.56480487860482,1.21995702340306,0.849952179034147,1.58996186777196,1.63410886529114,1.40222209277414,1.86599563780814,3,2500
