iter,name,estimate,CI_left,CI_right,CI_df_left,CI_df_right,CI_boot_left,CI_boot_right,estimate_relaxed,CI_left_relaxed,CI_right_relaxed,CI_df_left_relaxed,CI_df_right_relaxed,CI_boot_left_relaxed,CI_boot_right_relaxed,estimate_tmle,CI_left_tmle,CI_right_tmle,estimate_aipw,CI_left_aipw,CI_right_aipw,estimate_lm,CI_left_lm,CI_right_lm,const,n
1,ATE_intercept,0.861661780192975,0.5770023608899,1.14632119949605,0.573965522184148,1.1493580382018,-1959.10232275986,1960.82564632025,0.894286808528534,0.611712840301524,1.17686077675555,0.60913481861457,1.1794387984425,-1959.06969773152,1960.85827134858,0.812039109346499,0.559239704996197,1.0648385136968,0.825268310315887,0.572468905965584,1.07806771466619,0.937965893340688,0.64306876170962,1.23286302497176,5,1000
2,ATE_intercept,0.793931771256752,0.530969883998418,1.05689365851509,0.528028683466125,1.05983485904738,-1959.1700527688,1960.75791631131,0.793931771256752,0.530969883998418,1.05689365851509,0.528028683466125,1.05983485904738,-1959.1700527688,1960.75791631131,1.06150604068037,0.618002665347064,1.50500941601369,1.03560852362687,0.592105148293556,1.47911189896018,0.831241165249258,0.564849192978782,1.09763313751973,5,1000
3,ATE_intercept,1.04406269994778,0.786555570282458,1.3015698296131,0.784338451018919,1.30378694887664,-1958.91992184011,1961.00804724,1.32405655713749,1.12116245964655,1.52695065462843,1.12024322671085,1.52786988756413,-1958.63992798292,1961.28804109719,1.23284706826511,0.853373170056181,1.61232096647404,1.24169003193051,0.862216133721579,1.62116393013944,1.05032481049547,0.767205355788115,1.33344426520282,5,1000
4,ATE_intercept,1.3609251776923,1.08098448180609,1.6408658735785,1.07828653803889,1.64356381734571,-1958.60305936236,1961.32490971775,1.35989470467018,1.08084319964358,1.63894620969677,1.07815382550192,1.64163558383844,-1958.60408983538,1961.32387924472,1.49786061174505,1.23838226731785,1.75733895617224,1.47753995262204,1.21806160819484,1.73701829704924,1.43568662452673,1.14685813219585,1.7245151168576,5,1000
5,ATE_intercept,1.20399993515905,0.914509180474787,1.49349068984332,0.912016684326579,1.49598318599153,-1958.75998460489,1961.16798447521,1.2017591591929,0.911992178223511,1.49152614016229,0.909645848575336,1.49387246981047,-1958.76222538086,1961.16574369925,1.20304341265209,0.929046271264385,1.4770405540398,1.20278385369981,0.9287867123121,1.47678099508752,1.14891964964299,0.84816610141709,1.44967319786888,5,1000
6,ATE_intercept,0.95809394247778,0.677784235828601,1.23840364912696,0.674649001795262,1.2415388831603,-1959.00589059758,1960.92207848253,0.95809394247778,0.677784235828601,1.23840364912696,0.674649001795262,1.2415388831603,-1959.00589059758,1960.92207848253,1.15778163288364,0.517306268201643,1.79825699756563,1.15612666996711,0.515651305285111,1.7966020346491,0.994850285006775,0.705130870355581,1.28456969965797,5,1000
7,ATE_intercept,0.941842365041029,0.676609210265915,1.20707551981614,0.67432557043992,1.20935915964214,-1959.02214217501,1960.90582690509,0.999806579598265,0.751255289622025,1.24835786957451,0.749369917800437,1.25024324139609,-1958.96417796046,1960.96379111965,1.10156458859911,0.86465309579499,1.33847608140322,1.0824640904463,0.845552597642181,1.31937558325041,0.979154744387274,0.673587231924256,1.28472225685029,5,1000
8,ATE_intercept,0.704479876209409,0.429337925316137,0.979621827102682,0.426402622040051,0.982557130378767,-1959.25950466384,1960.66846441626,0.714278184801351,0.461652307909985,0.966904061692716,0.459217612204753,0.969338757397948,-1959.24970635525,1960.67826272485,0.694671906506414,0.335667762219021,1.05367605079381,0.696314061370801,0.337309917083408,1.05531820565819,0.678459404233366,0.387770934141291,0.969147874325441,5,1000
9,ATE_intercept,1.24145544688719,0.996279955084458,1.48663093868992,0.99379079998082,1.48912009379355,-1958.72252909317,1961.20543998694,1.21879086426674,0.989840312386147,1.44774141614733,0.987986431498661,1.44959529703482,-1958.74519367579,1961.18277540432,1.10626224623834,0.893195021893307,1.31932947058337,1.12228387948874,0.909216655143712,1.33535110383377,1.26398502898571,0.995509032584958,1.53246102538646,5,1000
10,ATE_intercept,0.961088815878352,0.6982954662519,1.2238821655048,0.695762780972101,1.2264148507846,-1959.00289572418,1960.92507335593,0.977443774092542,0.722479712452658,1.23240783573243,0.720284488835716,1.23460305934937,-1958.98654076596,1960.94142831415,0.461019146365738,-0.436945243719955,1.35898353645143,0.478885528577622,-0.419078861508071,1.37684991866332,0.942824257511512,0.665601583977444,1.22004693104558,5,1000
