iter,name,estimate,CI_left,CI_right,CI_df_left,CI_df_right,CI_boot_left,CI_boot_right,estimate_tmle,CI_left_tmle,CI_right_tmle,estimate_aipw,CI_left_aipw,CI_right_aipw,estimate_lm,CI_left_lm,CI_right_lm,const,n
184,ATE_intercept,1.96963686396338,1.77887575159817,2.16039797632859,1.77422838875457,2.1650453391722,-1957.99434767609,1961.93362140402,2.07564930630351,1.88228379650062,2.26901481610639,2.04281523880583,1.84944972900294,2.23618074860872,2.04229224493293,1.8161979989474,2.26838649091846,8,3000
185,ATE_intercept,1.76617036070045,1.58481156631134,1.94752915508957,1.58013279900318,1.95220792239773,-1958.19781417935,1961.73015490075,2.00989896335407,1.64312160695691,2.37667631975123,1.97649877494086,1.60972141854369,2.34327613133802,1.77913398978394,1.5523796549578,2.00588832461008,8,3000
186,ATE_intercept,1.68393978915719,1.49522192211056,1.87265765620383,1.49004702147835,1.87783255683604,-1958.2800447509,1961.64792432921,1.51814529045566,1.3334053161019,1.70288526480943,1.56430049243066,1.37956051807689,1.74904046678443,1.73018126908957,1.49705723343195,1.96330530474719,8,3000
187,ATE_intercept,1.83454469528116,1.63871485570274,2.03037453485958,1.63387380597963,2.03521558458269,-1958.12943984477,1961.79852923533,1.8709834662012,1.60062854704711,2.14133838535529,1.86334837717699,1.5929934580229,2.13370329633108,1.84841807728024,1.60916127496947,2.08767487959101,8,3000
188,ATE_intercept,1.81437492173618,1.62773873025414,2.00101111321823,1.62302446350019,2.00572537997217,-1958.14960961832,1961.77835946179,1.26407031023534,0.437568051859835,2.09057256861084,1.31713852624593,0.490636267870423,2.14364078462143,1.85945004393843,1.63662446030186,2.082275627575,8,3000
189,ATE_intercept,1.93866909642473,1.74998447190286,2.1273537209466,1.74457129875763,2.13276689409182,-1958.02531544363,1961.90265363648,1.44814139616097,0.912111872846195,1.98417091947575,1.58612471078042,1.05009518746564,2.12215423409519,2.01571786045601,1.77717378788012,2.25426193303189,8,3000
190,ATE_intercept,1.65407559942866,1.46634727505128,1.84180392380603,1.46092746927022,1.8472237295871,-1958.30990894062,1961.61806013948,2.08320103758341,1.2659490125935,2.90045306257332,2.02806595049907,1.21081392550916,2.84531797548897,1.70290538701129,1.46855901829078,1.93725175573181,8,3000
191,ATE_intercept,1.76924952357537,1.58905139920407,1.94944764794667,1.58259337087152,1.95590567627922,-1958.19473501648,1961.73323406363,1.83445982010066,1.60927680246972,2.0596428377316,1.81685839993696,1.59167538230602,2.0420414175679,1.7343658685097,1.49851489190413,1.97021684511527,8,3000
192,ATE_intercept,1.76229053281031,1.5771489203602,1.94743214526042,1.57068496950569,1.95389609611493,-1958.20169400724,1961.72627507286,1.81160733599262,1.6356717365931,1.98754293539214,1.7971962192818,1.62126061988228,1.97313181868132,1.82672116969646,1.59061532716001,2.06282701223292,8,3000
193,ATE_intercept,1.83547151275639,1.64644169364094,2.02450133187184,1.64166696594915,2.02927605956363,-1958.1285130273,1961.79945605281,1.84632516132075,0.66230437205089,3.0303459505906,1.84587669220702,0.661855902937164,3.02989748147687,1.96747977919567,1.73483639693258,2.20012316145877,8,3000
194,ATE_intercept,1.80647093467039,1.61773454786811,1.99520732147267,1.61337275891167,1.99956911042911,-1958.15751360538,1961.77045547472,1.40058947142093,0.461133233633095,2.34004570920876,1.42708075904318,0.48762452125535,2.36653699683101,1.76020373466192,1.52656787821585,1.993839591108,8,3000
195,ATE_intercept,1.81829089477486,1.6304038573904,2.00617793215932,1.62525173923773,2.01133005031199,-1958.14569364528,1961.78227543483,1.87428171386956,1.70284926614816,2.04571416159095,1.85728005087236,1.68584760315097,2.02871249859376,1.94443403478171,1.71459698456635,2.17427108499708,8,3000
196,ATE_intercept,1.90077948225549,1.70505311994398,2.096505844567,1.69943792638509,2.10212103812589,-1958.0632050578,1961.86476402231,2.22465425921419,1.85327284163248,2.59603567679589,2.14143855688139,1.77005713929969,2.5128199744631,1.90510204316124,1.66850959264173,2.14169449368075,8,3000
197,ATE_intercept,2.0405834158563,1.85756228901508,2.22360454269753,1.85231159595338,2.22885523575923,-1957.9234011242,1962.00456795591,2.01066822537648,1.81745795245621,2.20387849829674,2.01919988533612,1.82598961241586,2.21241015825639,2.12056395346055,1.89180816846979,2.34931973845131,8,3000
198,ATE_intercept,1.91704074318205,1.73391725004939,2.1001642363147,1.72873003202168,2.10535145434241,-1958.04694379687,1961.88102528324,2.06344533401643,1.77073047562261,2.35616019241026,2.02320794153114,1.73049308313731,2.31592279992496,1.96730312231284,1.73156809491997,2.20303814970572,8,3000
199,ATE_intercept,1.92364465855981,1.7378255774303,2.10946373968933,1.73144087574534,2.11584844137429,-1958.04033988149,1961.88762919861,1.70666429275877,1.54076831817726,1.87256026734029,1.76426533352142,1.5983693589399,1.93016130810294,1.82986230987666,1.59583015237057,2.06389446738275,8,3000
200,ATE_intercept,1.80121452975732,1.61816947922217,1.98425958029247,1.61261850307692,1.98981055643772,-1958.1627700103,1961.76519906981,1.58930183768669,1.12324996022649,2.05535371514689,1.62023081662605,1.15417893916585,2.08628269408625,1.78073746477937,1.54811552062628,2.01335940893247,8,3000
201,ATE_intercept,1.79822395285236,1.60686470180122,1.98958320390351,1.60137479629617,1.99507310940855,-1958.1657605872,1961.76220849291,2.06179594847556,1.76965268371721,2.35393921323391,2.01548085256167,1.72333758780332,2.30762411732002,1.94748469177391,1.709426994807,2.18554238874083,8,3000
202,ATE_intercept,1.91425755941986,1.73312379289325,2.09539132594648,1.7282550043716,2.10026011446813,-1958.04972698063,1961.87824209947,1.90472144619035,1.66051941445267,2.14892347792804,1.90728015536306,1.66307812362537,2.15148218710074,1.96504918065119,1.73036155615156,2.19973680515083,8,3000
203,ATE_intercept,1.83928335529319,1.65217123527337,2.02639547531302,1.64714175148532,2.03142495910107,-1958.12470118476,1961.80326789535,2.07335767039829,1.72087267803308,2.4258426627635,2.00547843345296,1.65299344108775,2.35796342581817,2.08356031294069,1.85163306022523,2.31548756565615,8,3000
204,ATE_intercept,1.81286224981655,1.62039093654633,2.00533356308676,1.61546010076855,2.01026439886454,-1958.15112229024,1961.77684678987,1.8897087850983,1.63386346847295,2.14555410172365,1.87175605310508,1.61591073647974,2.12760136973043,2.05940626354587,1.82364467895543,2.29516784813631,8,3000
205,ATE_intercept,1.89714587937435,1.71263719109769,2.08165456765102,1.70814215114123,2.08614960760747,-1958.06683866068,1961.86113041943,1.4241805099696,0.869867068479288,1.97849395145991,1.50591983719681,0.951606395706501,2.06023327868712,2.06393143364059,1.83846688470658,2.2893959825746,8,3000
206,ATE_intercept,1.72336902722086,1.52786176370046,1.91887629074127,1.52211082465457,1.92462722978716,-1958.24061551283,1961.68735356727,1.66167385640615,1.30624266917079,2.0171050436415,1.67638545987537,1.32095427264002,2.03181664711072,1.75572510873137,1.51845320618002,1.99299701128272,8,3000
207,ATE_intercept,1.96029901857086,1.77787380784871,2.14272422929302,1.77283847712049,2.14775956002124,-1958.00368552148,1961.92428355862,1.62413718469256,1.03590143891501,2.21237293047011,1.64842062556809,1.06018487979054,2.23665637134564,2.01988407710857,1.792008982056,2.24775917216113,8,3000
208,ATE_intercept,1.93873122338361,1.75187311698507,2.12558932978215,1.74637659700531,2.13108584976191,-1958.02525331667,1961.90271576344,1.42200589943839,0.829309449157251,2.01470234971953,1.50424155439379,0.911545104112647,2.09693800467493,1.9608273288482,1.72820024537792,2.19345441231848,8,3000
209,ATE_intercept,1.64734053277168,1.46083808172946,1.83384298381391,1.45632787188143,1.83835319366194,-1958.31664400728,1961.61132507283,1.62946109818209,0.468654920201259,2.79026727616292,1.63143459170203,0.470628413721197,2.79224076968286,1.73243442027272,1.49910571008036,1.96576313046508,8,3000
210,ATE_intercept,1.74224018377357,1.56117322479208,1.92330714275506,1.55637155222798,1.92810881531916,-1958.22174435628,1961.70622472383,1.72809350724522,1.53381953502604,1.9223674794644,1.73029245464204,1.53601848242286,1.92456642686122,1.7042290709309,1.47634631705304,1.93211182480875,8,3000
211,ATE_intercept,1.72391158985795,1.53487077369671,1.9129524060192,1.53040064343227,1.91742253628364,-1958.2400729502,1961.68789612991,1.70741874722531,1.56943045558802,1.8454070388626,1.71219829277604,1.57421000113875,1.85018658441333,1.84969941979183,1.6213069844819,2.07809185510176,8,3000
212,ATE_intercept,1.839745045258,1.65496380134442,2.02452628917157,1.64858066867323,2.03090942184276,-1958.1242394948,1961.80372958531,1.79227388049669,1.67663566262811,1.90791209836526,1.80804083352045,1.69240261565187,1.92367905138902,1.86691459246764,1.63407186252262,2.09975732241266,8,3000
213,ATE_intercept,1.65285737527481,1.46711381107308,1.83860093947654,1.46208758325627,1.84362716729334,-1958.31112716478,1961.61684191533,1.66468147517129,1.37571053255272,1.95365241778986,1.66274843697762,1.37377749435905,1.95171937959619,1.69201649562393,1.46300757941884,1.92102541182903,8,3000
214,ATE_intercept,1.87040056491779,1.68493238390615,2.05586874592943,1.68061301169336,2.06018811814222,-1958.09358397514,1961.83438510497,1.63151487253262,1.13699634729337,2.12603339777187,1.65336305142522,1.15884452618597,2.14788157666446,2.03523420664956,1.79774999298176,2.27271842031736,8,3000
215,ATE_intercept,1.79882018464734,1.61739616179397,1.9802442075007,1.6132357391821,1.98440463011257,-1958.16516435541,1961.7628047247,1.61891667287167,1.1369605981003,2.10087274764304,1.66564226445256,1.18368618968119,2.14759833922393,1.83082628866323,1.59611512728721,2.06553745003925,8,3000
216,ATE_intercept,1.60639900829831,1.42214150944558,1.79065650715103,1.41702227142589,1.79577574517073,-1958.35758553176,1961.57038354835,1.8245733541149,1.50116873048605,2.14797797774376,1.76725816718234,1.44385354355348,2.0906627908112,1.75158182953506,1.51914025446575,1.98402340460437,8,3000
217,ATE_intercept,1.67029175232492,1.48444262385527,1.85614088079457,1.48018072455263,1.86040278009721,-1958.29369278773,1961.63427629238,1.97701302137522,1.55981943508719,2.39420660766325,1.89527179398739,1.47807820769936,2.31246538027542,1.59392055109391,1.36468594502114,1.82315515716669,8,3000
218,ATE_intercept,1.81446646635487,1.62754805830781,2.00138487440192,1.62218555614659,2.00674737656314,-1958.1495180737,1961.77845100641,1.80971809728016,1.45325795774551,2.16617823681481,1.81061346925926,1.45415332972461,2.16707360879391,1.89271332896621,1.6603073271278,2.12511933080463,8,3000
219,ATE_intercept,1.99044055279922,1.80708721506531,2.17379389053314,1.80258746619581,2.17829363940264,-1957.97354398725,1961.95442509285,1.70759166519295,1.23700608004936,2.17817725033653,1.75860611920612,1.28802053406253,2.2291917043497,2.14390916682587,1.91990632234652,2.36791201130523,8,3000
220,ATE_intercept,1.74994527409884,1.5668542389404,1.93303630925728,1.56153506992797,1.93835547826972,-1958.21403926595,1961.71392981415,1.51900960500227,1.13321946235566,1.90479974764888,1.58554306075482,1.19975291810821,1.97133320340143,1.7802119982122,1.54692029583882,2.01350370058558,8,3000
221,ATE_intercept,2.03034639322322,1.84642770889018,2.21426507755626,1.84051407399161,2.22017871245484,-1957.93363814683,1961.99433093328,2.09774639764086,1.9016765995523,2.29381619572941,2.08107365741278,1.88500385932423,2.27714345550134,2.02235493336139,1.78710506329463,2.25760480342816,8,3000
222,ATE_intercept,1.94626859757683,1.75798677148575,2.1345504236679,1.75356823922082,2.13896895593283,-1958.01771594248,1961.91025313763,1.8591242926336,1.37991849636414,2.33833008890306,1.87425644214559,1.39505064587613,2.35346223841505,1.96308493325624,1.73590057538509,2.19026929112739,8,3000
223,ATE_intercept,1.71726322886463,1.53509530641722,1.89943115131204,1.52863413535015,1.90589232237911,-1958.24672131119,1961.68124776892,1.6676302398588,1.51497110307789,1.82028937663971,1.68346712483233,1.53080798805141,1.83612626161324,1.97029439935104,1.73907863663286,2.20151016206922,8,3000
224,ATE_intercept,1.89137333495479,1.70709502083847,2.07565164907111,1.70253953285233,2.08020713705725,-1958.0726112051,1961.85535787501,1.99369935476022,1.86204305625659,2.12535565326385,1.96375505488539,1.83209875638176,2.09541135338903,1.92509036600013,1.69991776541142,2.15026296658885,8,3000
225,ATE_intercept,1.81270976690922,1.63138733610286,1.99403219771558,1.62657888874087,1.99884064507757,-1958.15127477314,1961.77669430696,1.99154954922746,1.76291662447866,2.22018247397626,1.98858065899078,1.75994773424198,2.21721358373958,1.85978567900611,1.62754413894122,2.09202721907099,8,3000
226,ATE_intercept,1.76410547039396,1.5772431289702,1.95096781181773,1.57215287709301,1.95605806369492,-1958.19987906966,1961.72809001045,1.82735822260602,1.69352675966195,1.9611896855501,1.80722726185164,1.67339579890756,1.94105872479571,1.79892743169807,1.57101427134435,2.02684059205179,8,3000
227,ATE_intercept,2.02426997616981,1.83992128325753,2.20861866908208,1.83509901720735,2.21344093513226,-1957.93971456388,1961.98825451622,2.28773796131708,1.99330425527425,2.58217166735992,2.23671183635244,1.9422781303096,2.53114554239528,2.09329322494713,1.86397590304754,2.32261054684673,8,3000
228,ATE_intercept,1.87751467134239,1.68750183725803,2.06752750542676,1.68208502338014,2.07294431930465,-1958.08646986871,1961.8414992114,1.82118338506382,1.63925400566141,2.00311276446623,1.83764727994009,1.65571790053767,2.0195766593425,1.95011129889558,1.71591741781022,2.18430517998093,8,3000
229,ATE_intercept,1.77174693057026,1.5855551518517,1.95793870928881,1.58024726717238,1.96324659396814,-1958.19223760948,1961.73573147062,1.82118777130576,1.62486980410387,2.01750573850765,1.80826043819785,1.61194247099596,2.00457840539974,1.79919273868596,1.57590731662274,2.02247816074918,8,3000
230,ATE_intercept,1.70262334881959,1.51794672648051,1.88729997115868,1.51311588232263,1.89213081531656,-1958.26136119123,1961.66660788887,1.72326416128035,1.55217453651274,1.89435378604795,1.71767156908625,1.54658194431864,1.88876119385385,1.80958228293321,1.57690617016448,2.04225839570194,8,3000
231,ATE_intercept,1.77074518031704,1.5807740031262,1.96071635750789,1.57641757684506,1.96507278378902,-1958.19323935974,1961.73472972037,1.71042128533902,1.370955970442,2.04988660023603,1.71879184051818,1.37932652562117,2.0582571554152,1.86513284577919,1.6355253724267,2.09474031913168,8,3000
232,ATE_intercept,1.70777773993728,1.5247478850534,1.89080759482115,1.51956331945441,1.89599216042014,-1958.25620680012,1961.67176227999,1.64312237006134,1.48283429880701,1.80341044131568,1.66255491453686,1.50226684328253,1.82284298579119,1.8073412330287,1.5817675818374,2.03291488422,8,3000
233,ATE_intercept,1.97235392088413,1.78988797549675,2.15481986627152,1.78580123738514,2.15890660438312,-1957.99163061917,1961.93633846094,1.81734562822625,1.52352889841851,2.111162358034,1.85921372391054,1.5653969941028,2.15303045371828,2.10253946796736,1.87785718969288,2.32722174624183,8,3000
234,ATE_intercept,1.58794946556361,1.39816049812395,1.77773843300327,1.39353681888205,1.78236211224518,-1958.37603507449,1961.55193400562,2.07085341209634,1.5769853499237,2.56472147426898,2.01059059070789,1.51672252853525,2.50445865288054,1.70416011033794,1.46756091255362,1.94075930812225,8,3000
235,ATE_intercept,1.97418801948409,1.78749824463663,2.16087779433156,1.78210842227317,2.16626761669502,-1957.98979652057,1961.93817255954,2.02785818908856,1.89661594483757,2.15910043333955,2.01082251530295,1.87958027105196,2.14206475955393,1.97337679594766,1.73942574720085,2.20732784469447,8,3000
236,ATE_intercept,1.53449041689911,1.35103951226072,1.7179413215375,1.34500629351429,1.72397454028392,-1958.42949412315,1961.49847495695,1.39416139562558,1.17000678019375,1.61831601105741,1.42977241850656,1.20561780307472,1.65392703393839,1.53905938575495,1.31493799304512,1.76318077846479,8,3000
237,ATE_intercept,1.8738452884719,1.68276640003851,2.06492417690528,1.67721516755241,2.07047540939138,-1958.09013925158,1961.83782982853,2.1050327138043,1.72456562790872,2.48549979969989,2.05232380212764,1.67185671623205,2.43279088802323,1.98130801449751,1.7476870255382,2.21492900345683,8,3000
238,ATE_intercept,1.69610937902487,1.50110689735233,1.89111186069741,1.49639113030308,1.89582762774666,-1958.26787516103,1961.66009391908,1.22522413893975,0.582926504111246,1.86752177376826,1.30853432590143,0.666236691072918,1.95083196072993,1.86596576290888,1.62780787399739,2.10412365182038,8,3000
239,ATE_intercept,1.81284219066982,1.62882791940247,1.99685646193717,1.62470650302599,2.00097787831364,-1958.15114234938,1961.77682673072,1.6842961603247,1.4973670765717,1.87122524407769,1.72407401980217,1.53714493604917,1.91100310355516,1.88810797801095,1.65576563217784,2.12045032384406,8,3000
240,ATE_intercept,1.83595473114777,1.64570525125074,2.02620421104479,1.64014355274904,2.0317659095465,-1958.12802980891,1961.7999392712,1.76338532506695,1.43997523495295,2.08679541518095,1.77860280084717,1.45519271073316,2.10201289096117,1.82477553986934,1.59171123770146,2.05783984203722,8,3000
241,ATE_intercept,1.74768122613671,1.5578893800716,1.93747307220182,1.55164762440485,1.94371482786857,-1958.21630331392,1961.71166576619,1.72430039476765,1.4173536708548,2.0312471186805,1.72989479285566,1.42294806894281,2.03684151676851,1.76723450487251,1.53327858776539,2.00119042197962,8,3000
242,ATE_intercept,1.6778385191938,1.49632512301475,1.85935191537286,1.49042226073014,1.86525477765747,-1958.28614602086,1961.64182305925,1.56441193251974,1.29122974731294,1.83759411772655,1.5933770637798,1.320194878573,1.86655924898661,1.65048443669023,1.42000865771969,1.88096021566077,8,3000
243,ATE_intercept,1.88070720215958,1.69303501473428,2.06837938958488,1.68696628838743,2.07444811593173,-1958.08327733789,1961.84469174221,1.73501099836465,1.53770939928903,1.93231259744026,1.77744264558464,1.58014104650903,1.97474424466025,1.9131321408352,1.68442593807771,2.14183834359268,8,3000
244,ATE_intercept,1.75648919841816,1.57167009669628,1.94130830014005,1.56596416635128,1.94701423048504,-1958.20749534164,1961.72047373847,1.7891500652738,1.56937941109355,2.00892071945406,1.78065225418282,1.56088160000257,2.00042290836308,1.76287913546189,1.53190956004671,1.99384871087707,8,3000
245,ATE_intercept,1.84972273927702,1.6645626296529,2.03488284890114,1.66054733328079,2.03889814527324,-1958.11426180078,1961.81370727933,1.61749250945281,-0.0330119427112945,3.26799696161692,1.60648281681851,-0.0440216353455938,3.25698726898262,1.95141433453358,1.72279445001843,2.18003421904874,8,3000
246,ATE_intercept,1.78038410365882,1.59392766308064,1.96684054423701,1.58955196832665,1.971216238991,-1958.18360043639,1961.74436864371,1.46019683316078,0.647588962015165,2.2728047043064,1.52202586100511,0.70941798985949,2.33463373215073,1.92165820990697,1.68479971307977,2.15851670673417,8,3000
247,ATE_intercept,1.75181980669344,1.56835519132537,1.9352844220615,1.56348993586932,1.94014967751755,-1958.21216473336,1961.71580434675,2.33035932493969,1.26276065030568,3.39795799957369,2.25934340176041,1.1917447271264,3.32694207639442,1.87940317689434,1.64980800090749,2.10899835288119,8,3000
248,ATE_intercept,1.95965811326903,1.77154435271804,2.14777187382003,1.76607926326093,2.15323696327713,-1958.00432642678,1961.92364265332,1.86659248458934,1.70957070569947,2.02361426347922,1.89463880920941,1.73761703031954,2.05166058809928,2.02479079214556,1.79057175149008,2.25900983280103,8,3000
249,ATE_intercept,1.82416090881895,1.63434291741247,2.01397890022544,1.62924070110303,2.01908111653488,-1958.13982363123,1961.78814544887,1.74539845240782,1.47888318394475,2.01191372087089,1.75934645451108,1.49283118604801,2.02586172297415,1.99199227334979,1.75562640805606,2.22835813864351,8,3000
250,ATE_intercept,1.77446471146385,1.59131204587794,1.95761737704977,1.58589121515503,1.96303820777267,-1958.18951982859,1961.73844925152,1.61019073143957,1.27612599554264,1.9442554673365,1.64664295637219,1.31257822047526,1.98070769226913,1.87111258159616,1.64569249741059,2.09653266578172,8,3000
251,ATE_intercept,1.73183914404581,1.54461048813462,1.91906779995699,1.53817735377833,1.92550093431328,-1958.23214539601,1961.6958236841,1.73999880735582,1.49065795334582,1.98933966136582,1.73790949042667,1.48856863641667,1.98725034443667,1.75149267129328,1.51888784614795,1.9840974964386,8,3000
252,ATE_intercept,1.72581646415868,1.54650987435809,1.90512305395928,1.54226992327263,1.90936300504474,-1958.23816807589,1961.68980100421,1.62622471120126,1.48973603368875,1.76271338871378,1.65576953531236,1.51928085779985,1.79225821282488,1.76081419593003,1.53905311043082,1.98257528142924,8,3000
253,ATE_intercept,1.88995068101471,1.69519777850437,2.08470358352506,1.68861378912492,2.09128757290451,-1958.07403385904,1961.85393522107,1.92756790171739,1.36025337164533,2.49488243178945,1.92223868836351,1.35492415829144,2.48955321843557,2.10260044069555,1.8716638697274,2.3335370116637,8,3000
254,ATE_intercept,1.74174315540936,1.55473740381313,1.9287489070056,1.54974451936231,1.93374179145641,-1958.22224138464,1961.70572769546,2.11789007335236,1.52638026615252,2.7093998805522,2.04310647815031,1.45159667095046,2.63461628535015,1.95797490676255,1.7251022113346,2.19084760219051,8,3000
255,ATE_intercept,1.79128543290019,1.61226192791575,1.97030893788464,1.60683290810504,1.97573795769535,-1958.17269910715,1961.75526997295,1.79143441775815,1.40815747665474,2.17471135886157,1.79141354480198,1.40813660369857,2.1746904859054,1.73034470834324,1.51146280862597,1.94922660806052,8,3000
256,ATE_intercept,1.78663136418556,1.60010980549498,1.97315292287614,1.59482633271252,1.9784363956586,-1958.17735317587,1961.75061590424,1.89105693659592,1.6429284257276,2.13918544746424,1.86491289201522,1.6167843811469,2.11304140288354,1.8665824110138,1.63674238334726,2.09642243868033,8,3000
257,ATE_intercept,1.89169045733886,1.70685223351845,2.07652868115926,1.70284391741279,2.08053699726492,-1958.07229408271,1961.85567499739,1.95681569955395,1.82188526178394,2.09174613732395,1.93652391179021,1.80159347402021,2.07145434956021,1.91894773105123,1.68564207891537,2.15225338318708,8,3000
258,ATE_intercept,1.76096996204141,1.57727675302838,1.94466317105445,1.57355392938545,1.94838599469738,-1958.20301457801,1961.72495450209,1.85061446511464,1.69404108663537,2.00718784359391,1.82617516276956,1.66960178429029,1.98274854124883,1.86810169030255,1.64572229636665,2.09048108423845,8,3000
259,ATE_intercept,1.79229420455221,1.60651997444641,1.97806843465802,1.60179410292858,1.98279430617585,-1958.1716903355,1961.75627874461,2.80317002212804,1.47457147139566,4.13176857286042,2.7083477593418,1.37974920860942,4.03694631007418,1.90011092512635,1.6723721672086,2.12784968304411,8,3000
260,ATE_intercept,1.85686880514219,1.67679372738918,2.03694388289519,1.67166021530336,2.04207739498102,-1958.10711573491,1961.8208533452,1.78645748828361,1.51731676738017,2.05559820918705,1.80587701697876,1.53673629607532,2.0750177378822,1.90538439037744,1.6778358317298,2.13293294902509,8,3000
261,ATE_intercept,2.00606851691744,1.81461766852484,2.19751936531003,1.81005631478195,2.20208071905292,-1957.95791602314,1961.97005305697,1.94036528093028,1.75332187735994,2.12740868450062,1.95351062107568,1.76646721750534,2.14055402464602,2.18795923812946,1.94943694358372,2.4264815326752,8,3000
262,ATE_intercept,1.68733659643646,1.49907463523717,1.87559855763574,1.49381006640887,1.88086312646404,-1958.27664794362,1961.65132113649,1.33604651097813,0.900242174509135,1.77185084744713,1.36479342801734,0.928989091548338,1.80059776448633,1.80033986232513,1.56521137870688,2.03546834594337,8,3000
263,ATE_intercept,1.76221761504026,1.57578384572675,1.94865138435376,1.57077259567941,1.95366263440111,-1958.20176692501,1961.72620215509,1.61465527105937,1.27576834486434,1.9535421972544,1.65030590298325,1.31141897678822,1.98919282917828,1.87299188206628,1.64444095278263,2.10154281134993,8,3000
264,ATE_intercept,1.87868905200761,1.69643694545061,2.06094115856461,1.69150519660867,2.06587290740654,-1958.08529548805,1961.84267359206,1.96901127232781,1.83351310749789,2.10450943715774,1.94210649489151,1.80660833006158,2.07760465972144,2.03336875787121,1.80200373727456,2.26473377846785,8,3000
265,ATE_intercept,1.80905114442149,1.62866294252554,1.98943934631743,1.62452627339938,1.9935760154436,-1958.15493339563,1961.77303568447,1.7383497740621,1.30844181770091,2.16825773042328,1.74798342071236,1.31807546435117,2.17789137707354,1.85508808445151,1.61848967423404,2.09168649466898,8,3000
266,ATE_intercept,1.93756116847835,1.75320902802218,2.12191330893453,1.74775269604021,2.1273696409165,-1958.02642337157,1961.90154570853,1.75795761153974,1.39291078997275,2.12300443310672,1.78031248104517,1.41526565947819,2.14535930261216,2.04903547454618,1.82467809075631,2.27339285833605,8,3000
267,ATE_intercept,1.89123310505208,1.70618923443027,2.0762769756739,1.70194580133131,2.08052040877286,-1958.072751435,1961.85521764511,1.96700053338962,1.7128094017442,2.22119166503505,1.95540422115157,1.70121308950614,2.20959535279699,1.84146492408259,1.60970091540251,2.07322893276266,8,3000
268,ATE_intercept,1.85019444933983,1.66535395408793,2.03503494459173,1.66028537626483,2.04010352241484,-1958.11379009071,1961.81417898939,1.79702754739541,1.45769824580684,2.13635684898398,1.80349046168113,1.46416116009256,2.1428197632697,1.98647857229867,1.75619747970592,2.21675966489142,8,3000
269,ATE_intercept,1.80815898148846,1.61815589503652,1.99816206794041,1.61383262424766,2.00248533872926,-1958.15582555856,1961.77214352154,1.7089314874182,1.50460393945396,1.91325903538244,1.73672090252751,1.53239335456327,1.94104845049175,1.9007536918566,1.66199698636063,2.13951039735257,8,3000
270,ATE_intercept,1.75879691724348,1.57104833807711,1.94654549640986,1.56617093938403,1.95142289510293,-1958.20518762281,1961.7227814573,1.49376210823809,1.06558899034501,1.92193522613117,1.56999059660998,1.1418174787169,1.99816371450305,1.79439290353855,1.557433919415,2.0313518876621,8,3000
271,ATE_intercept,1.76729230821936,1.58537261956401,1.94921199687472,1.58129811610912,1.95328650032961,-1958.19669223183,1961.73127684827,1.65504885761635,1.44145691851368,1.86864079671901,1.68161104950697,1.4680191104043,1.89520298860963,1.86919131375243,1.64366414778781,2.09471847971705,8,3000
272,ATE_intercept,1.75570534430797,1.56794418022441,1.94346650839154,1.56357140668255,1.9478392819334,-1958.20827919575,1961.71968988436,1.6459501496812,1.35357863980895,1.93832165955345,1.66739023858326,1.37501872871101,1.9597617484555,1.78595889556603,1.561120337826,2.01079745330606,8,3000
273,ATE_intercept,1.89905379836019,1.7035364172208,2.09457117949958,1.69742876339113,2.10067883332925,-1958.06493074169,1961.86303833841,1.11849998572939,-0.236881506262819,2.4738814777216,1.03039628863551,-0.324985203356702,2.38577778062772,1.99968080452766,1.75784186085797,2.24151974819734,8,3000
274,ATE_intercept,1.825549281473,1.64296737874907,2.00813118419693,1.63851927955258,2.01257928339342,-1958.13843525858,1961.78953382153,1.58185456422511,1.18657146745634,1.97713766099389,1.64093176391943,1.24564866715065,2.03621486068821,1.83407259198836,1.61118610786445,2.05695907611226,8,3000
275,ATE_intercept,1.81318355440587,1.62821520324265,1.99815190556908,1.62320995271976,2.00315715609198,-1958.15080098565,1961.77716809446,2.05246849351527,1.12180487035774,2.9831321166728,2.02143853234702,1.09077490918949,2.95210215550455,1.90562645208249,1.67925209812882,2.13200080603616,8,3000
276,ATE_intercept,1.72062884171093,1.53746188917,1.90379579425186,1.53290101792709,1.90835666549477,-1958.24335569834,1961.68461338176,1.80951905806852,1.65919793168973,1.9598401844473,1.7876274614071,1.63730633502832,1.93794858778588,1.73256539093096,1.5034400790907,1.96169070277122,8,3000
277,ATE_intercept,1.84090446496685,1.65282550681781,2.02898342311589,1.64837812100983,2.03343080892388,-1958.12308007509,1961.80488900502,2.53924949004235,1.58727478490233,3.49122419518237,2.38612862864601,1.43415392350599,3.33810333378603,1.85977060390363,1.62477870647618,2.09476250133109,8,3000
278,ATE_intercept,1.88856984287955,1.71147219600516,2.06566748975395,1.70535448756347,2.07178519819563,-1958.07541469717,1961.85255438293,2.51161172319508,1.47245249406923,3.55077095232094,2.461652471822,1.42249324269615,3.50081170094785,1.95768520747622,1.73634120436782,2.17902921058462,8,3000
279,ATE_intercept,1.85588407558049,1.67309887827296,2.03866927288802,1.66874398535458,2.0430241658064,-1958.10810046447,1961.81986861563,1.76031166567507,1.45395031654759,2.06667301480255,1.7831111075356,1.47674975840811,2.08947245666308,1.84082369551264,1.60855141981095,2.07309597121433,8,3000
