iter,name,estimate,CI_left,CI_right,CI_df_left,CI_df_right,CI_boot_left,CI_boot_right,estimate_relaxed,CI_left_relaxed,CI_right_relaxed,CI_df_left_relaxed,CI_df_right_relaxed,CI_boot_left_relaxed,CI_boot_right_relaxed,estimate_tmle,CI_left_tmle,CI_right_tmle,estimate_aipw,CI_left_aipw,CI_right_aipw,estimate_lm,CI_left_lm,CI_right_lm,const,n
1,ATE_intercept,1.24257140608234,0.950495384925974,1.5346474272387,0.946521378838007,1.53862143332667,-1958.72141313397,1961.20655594614,1.24257140608234,0.950495384925974,1.5346474272387,0.946521378838007,1.53862143332667,-1958.72141313397,1961.20655594614,1.38395730470557,1.10524263323559,1.66267197617554,1.37339425995782,1.09467958848785,1.6521089314278,1.2421681416552,0.93895081747714,1.54538546583325,3,750
2,ATE_intercept,1.21067110019724,0.923811802840615,1.49753039755387,0.920107723751052,1.50123447664343,-1958.75331343986,1961.17465564025,1.21067110019724,0.923811802840615,1.49753039755387,0.920107723751052,1.50123447664343,-1958.75331343986,1961.17465564025,1.14867641038813,0.812094127020218,1.48525869375604,1.15213698280394,0.815554699436026,1.48871926617185,1.21327477362656,0.92243184519829,1.50411770205484,3,750
3,ATE_intercept,0.952369749214549,0.684467510060403,1.22027198836869,0.681193634128351,1.22354586430075,-1959.01161479084,1960.91635428927,0.963728787504961,0.699750545420342,1.22770702958958,0.696524622352006,1.23093295265792,-1959.00025575255,1960.92771332756,1.0201923888667,0.75218243016962,1.28820234756378,1.01701390212114,0.749003943424061,1.28502386081822,0.905283750013468,0.620484899282591,1.19008260074434,3,750
4,ATE_intercept,1.03976573604253,0.755369068327275,1.32416240375779,0.751499548041346,1.32803192404372,-1958.92421880401,1961.0037502761,1.02072669678595,0.747047894868892,1.29440549870301,0.743892456844588,1.29756093672732,-1958.94325784327,1960.98471123684,1.24494134342814,0.714150540089207,1.77573214676707,1.26320900621427,0.732418202875341,1.79399980955321,0.955269915727417,0.660018235636142,1.25052159581869,3,750
5,ATE_intercept,1.20556035784795,0.975283173314697,1.43583754238121,0.972945273939365,1.43817544175654,-1958.75842418221,1961.1695448979,1.20932638167258,0.985971735213428,1.43268102813174,0.984163166040738,1.43448959730443,-1958.75465815838,1961.17331092173,1.08957063384374,0.843008226408014,1.33613304127947,1.09978716585762,0.853224758421887,1.34634957329335,1.08616297231871,0.808452651744397,1.36387329289302,3,750
6,ATE_intercept,1.13698624622461,0.890625486607383,1.38334700584184,0.888462196271971,1.38551029617725,-1958.82699829383,1961.10097078628,1.32951237832738,1.09695219448759,1.56207256216717,1.09538611494874,1.56363864170603,-1958.63447216173,1961.29349691838,0.285926234873748,-1.68741398040553,2.25926645015303,0.118456910488394,-1.85488330479089,2.09179712576768,1.11974329607449,0.839882675231752,1.39960391691723,3,750
7,ATE_intercept,1.24727779603604,0.98107308457974,1.51348250749235,0.977266082371652,1.51728950970043,-1958.71670674402,1961.21126233609,1.24727779603604,0.98107308457974,1.51348250749235,0.977266082371652,1.51728950970043,-1958.71670674402,1961.21126233609,1.10759593895072,0.827329000645871,1.38786287725556,1.11187890608776,0.831611967782912,1.3921458443926,1.20939469067432,0.94033451149842,1.47845486985023,3,750
8,ATE_intercept,0.765280883710902,0.470448736236604,1.0601130311852,0.466641707486085,1.06392005993572,-1959.19870365634,1960.72926542376,1.12462870341858,0.888834423687033,1.36042298315012,0.887406796437074,1.36185061040008,-1958.83935583663,1961.08861324347,0.881640216139497,0.624853948006952,1.13842648427204,0.903709849540265,0.646923581407719,1.16049611767281,0.787116622254621,0.50194817226805,1.07228507224119,3,750
9,ATE_intercept,1.01453087603275,0.73118436387694,1.29787738818857,0.727917459928781,1.30114429213672,-1958.94945366402,1960.97851541609,1.01453087603275,0.73118436387694,1.29787738818857,0.727917459928781,1.30114429213672,-1958.94945366402,1960.97851541609,0.934291493697056,0.631785080686081,1.23679790670803,0.938998981798202,0.636492568787227,1.24150539480918,1.04834314314259,0.73762938903469,1.35905689725048,3,750
10,ATE_intercept,0.889235204253739,0.591562793893407,1.18690761461407,0.587098473150085,1.19137193535739,-1959.0747493358,1960.85321974431,0.89029218258844,0.592977036227984,1.1876073289489,0.588725122681826,1.19185924249506,-1959.07369235747,1960.85427672264,0.825539148963899,0.454378742766982,1.19669955516082,0.824228246169292,0.453067839972375,1.19538865236621,0.916578187895999,0.612049137400535,1.22110723839146,3,750
11,ATE_intercept,1.06120146770846,0.779840977163502,1.34256195825342,0.775817231667363,1.34658570374956,-1958.90278307234,1961.02518600776,1.06120146770846,0.779840977163502,1.34256195825342,0.775817231667363,1.34658570374956,-1958.90278307234,1961.02518600776,1.16232005867361,0.835716174267075,1.48892394308015,1.16116356252492,0.83455967811838,1.48776744693146,1.0953274403409,0.805634919454525,1.38501996122728,3,750
12,ATE_intercept,1.00001952476205,0.742246077053152,1.25779297247095,0.739451703286946,1.26058734623715,-1958.96396501529,1960.96400406482,1.01786017313314,0.763083010383639,1.27263733588265,0.760671272854279,1.27504907341201,-1958.94612436692,1960.98184471319,0.998491288213231,0.73713745757639,1.25984511885007,0.999134922297206,0.737781091660364,1.26048875293405,0.989869182442289,0.707121325941612,1.27261703894297,3,750
13,ATE_intercept,1.10339548368413,0.822906174664422,1.38388479270383,0.819284348236066,1.38750661913219,-1958.86058905637,1961.06738002374,1.11123301032215,0.839972185401536,1.38249383524277,0.837031602732162,1.38543441791214,-1958.85275152973,1961.07521755038,1.52516764637088,0.909760790130384,2.14057450261138,1.53633345015695,0.920926593916457,2.15174030639745,1.05651165237436,0.769351478658228,1.3436718260905,3,750
14,ATE_intercept,1.09255065081756,0.83033727826814,1.35476402336698,0.826951440405417,1.35814986122971,-1958.87143388924,1961.05653519087,1.08112729390061,0.821335845783652,1.34091874201756,0.81798128109119,1.34427330671002,-1958.88285724615,1961.04511183395,1.1626200334655,0.886121736850227,1.43911833008078,1.15932787254582,0.882829575930548,1.4358261691611,1.11727440932176,0.849026645216181,1.38552217342734,3,750
15,ATE_intercept,1.27135791860355,0.997245563131631,1.54547027407548,0.993325473450134,1.54939036375697,-1958.69262662145,1961.23534245866,1.27135791860355,0.997245563131631,1.54547027407548,0.993325473450134,1.54939036375697,-1958.69262662145,1961.23534245866,1.33435326058136,1.02839418406181,1.6403123371009,1.33233500174371,1.02637592522417,1.63829407826326,1.31304883434818,1.03726120873204,1.58883645996432,3,750
