iter,name,estimate,CI_left,CI_right,CI_df_left,CI_df_right,CI_boot_left,CI_boot_right,estimate_relaxed,CI_left_relaxed,CI_right_relaxed,CI_df_left_relaxed,CI_df_right_relaxed,CI_boot_left_relaxed,CI_boot_right_relaxed,estimate_tmle,CI_left_tmle,CI_right_tmle,estimate_aipw,CI_left_aipw,CI_right_aipw,estimate_lm,CI_left_lm,CI_right_lm,const,n
1,ATE_intercept,1.16395022486655,0.864496871673888,1.46340357805921,0.833259317053593,1.4946411326795,-1958.80003431519,1961.12793476492,1.20614771409118,0.942114405808429,1.47018102237393,0.921433275589106,1.49086215259325,-1958.75783682596,1961.17013225414,1.11419745513444,0.796576932421041,1.43181797784785,1.11728828494303,0.799667762229627,1.43490880765643,1.27551636759718,0.963448330954075,1.58758440424029,1,50
2,ATE_intercept,1.1185913259891,0.848364900572154,1.38881775140605,0.82017616054366,1.41700649143454,-1958.84539321406,1961.08257586604,1.25337844668738,1.02677586557259,1.47998102780217,1.01181928357887,1.4949376097959,-1958.71060609337,1961.21736298674,1.17371351729262,0.951444546424126,1.39598248816111,1.18343414892059,0.961165178052102,1.40570311978908,1.18286611240829,0.948614085331208,1.41711813948538,1,50
3,ATE_intercept,1.02394285378886,0.724822058170153,1.32306364940757,0.697575309060731,1.35031039851699,-1958.94004168626,1960.98792739384,1.16679630365749,0.902183948137798,1.43140865917719,0.884718584890771,1.44887402242422,-1958.7971882364,1961.13078084371,1.02679098583177,0.737049303973597,1.31653266768994,1.04060343114252,0.750861749284349,1.33034511300069,1.11984873689151,0.800434392110727,1.43926308167228,1,50
4,ATE_intercept,1.26686021115721,0.964615249816855,1.56910517249756,0.937083922166454,1.59663650014796,-1958.6971243289,1961.23084475121,1.39476577838492,1.12086779523281,1.66866376153704,1.10278954730298,1.68674200946687,-1958.56921876167,1961.35875031844,1.26717596451634,1.01037041801553,1.52398151101714,1.28524127809559,1.02843573159478,1.54204682459639,1.2427024699309,0.890234793552833,1.59517014630897,1,50
5,ATE_intercept,1.21186298563334,0.93223623762893,1.49148973363775,0.899230777200808,1.52449519406587,-1958.75212155442,1961.17584752569,1.26276209094991,1.01208504986121,1.51343913203861,0.992450085759637,1.53307409614018,-1958.7012224491,1961.226746631,1.18013302992852,0.935527979726931,1.42473808013012,1.18424086318778,0.939635812986184,1.42884591338937,1.12014312330106,0.875509772951767,1.36477647365035,1,50
6,ATE_intercept,1.17108326312244,0.873721125732988,1.46844540051189,0.846634571836482,1.4955319544084,-1958.79290127693,1961.13506780318,1.17799620175628,0.873321225089046,1.48267117842351,0.841538975454471,1.51445342805808,-1958.7859883383,1961.14198074181,1.15282861777528,0.859909366273687,1.44574786927688,1.15350098271362,0.860581731212025,1.44642023421522,1.12900596957088,0.82334584123059,1.43466609791116,1,50
7,ATE_intercept,0.796524805222333,0.5016057524075,1.09144385803717,0.466795280245424,1.12625433019924,-1959.16745973483,1960.76050934528,0.971891133979991,0.669685938599275,1.27409632936071,0.642158233208312,1.30162403475167,-1958.99209340607,1960.93587567403,0.873590554642126,0.61290265095621,1.13427845832804,0.880571141795826,0.619883238109909,1.14125904548174,1.02336709616018,0.697707444979103,1.34902674734125,1,50
8,ATE_intercept,0.97938282819309,0.652669853566377,1.3060958028198,0.614106617994843,1.34465903839134,-1958.98460171186,1960.94336736825,0.996196191400078,0.67076759013837,1.32162479266179,0.636820420742746,1.35557196205741,-1958.96778834865,1960.96018073145,1.01061469094613,0.713054088381103,1.30817529351116,1.00951516454667,0.71195456198164,1.30707576711169,1.09734414225616,0.692284787965182,1.50240349654714,1,50
9,ATE_intercept,1.17724030714968,0.878736997320674,1.47574361697869,0.851546494652948,1.50293411964642,-1958.7867442329,1961.1412248472,1.41405396463139,1.13479335692741,1.69331457233538,1.11636115656943,1.71174677269335,-1958.54993057542,1961.37803850468,1.26202766801516,1.0069670366909,1.51708829933941,1.28596112448172,1.03090049315746,1.54102175580597,1.14502725952902,0.797360682722469,1.49269383633557,1,50
10,ATE_intercept,1.13329852678397,0.81094725813585,1.45564979543208,0.777321101494223,1.48927595207371,-1958.83068601327,1961.09728306684,1.20731773259111,0.908167720198037,1.50646774498417,0.88473597818923,1.52989948699298,-1958.75666680746,1961.17130227264,1.16627838462087,0.883463500887777,1.44909326835397,1.1678722947153,0.885057410982206,1.4506871784484,1.28441299914766,0.94660727372284,1.62221872457248,1,50
