iter,name,estimate,CI_left,CI_right,CI_df_left,CI_df_right,CI_boot_left,CI_boot_right,estimate_tmle,CI_left_tmle,CI_right_tmle,estimate_aipw,CI_left_aipw,CI_right_aipw,estimate_lm,CI_left_lm,CI_right_lm,const,n
11,ATE_intercept,1.75015633502012,1.57181790453869,1.92849476550154,1.56692762217652,1.93338504786371,-1958.21382820503,1961.71414087507,1.98709039198537,1.34161562827643,2.63256515569431,1.98077265553497,1.33529789182603,2.62624741924391,1.99257385647481,1.77559091489222,2.20955679805739,5,3000
12,ATE_intercept,1.82525736224077,1.64301177155728,2.00750295292427,1.63755144893318,2.01296327554837,-1958.13872717781,1961.78924190229,2.14557773256701,1.75759630614241,2.5335591589916,2.09679574765547,1.70881432123088,2.48477717408007,1.99045853043319,1.76354651877424,2.21737054209214,5,3000
13,ATE_intercept,1.62117057096246,1.44516833426702,1.7971728076579,1.44015092919086,1.80219021273406,-1958.34281396909,1961.58515511102,1.7015168879612,1.31770298156936,2.08533079435305,1.70141817515596,1.31760426876411,2.08523208154781,1.70279093334,1.47960971250038,1.92597215417961,5,3000
14,ATE_intercept,1.77927551499063,1.59483080332155,1.9637202266597,1.59007242427505,1.9684786057062,-1958.18470902506,1961.74326005504,1.86303597609481,1.56946975298878,2.15660219920084,1.84980076430828,1.55623454120225,2.14336698741431,1.7082674865543,1.48204909711811,1.93448587599049,5,3000
15,ATE_intercept,2.00926530919926,1.82401706298824,2.19451355541028,1.81910450784078,2.19942611055773,-1957.95471923085,1961.97324984925,1.17467680137429,0.154847312353678,2.1945062903949,1.30998879261729,0.290159303596682,2.3298182816379,1.98487040940564,1.75138339344532,2.21835742536597,5,3000
16,ATE_intercept,1.8510440834403,1.67694422946604,2.02514393741455,1.67229592081041,2.02979224607018,-1958.11294045661,1961.81502862349,1.75086772009709,1.4151593906456,2.08657604954858,1.76670810768411,1.43099977823262,2.1024164371356,2.00139797274197,1.7864519776866,2.21634396779735,5,3000
17,ATE_intercept,1.98481107447277,1.81246915433111,2.15715299461442,1.80743096027376,2.16219118867178,-1957.97917346558,1961.94879561453,2.04123762331078,1.69714817973088,2.38532706689068,2.03438802633276,1.69029858275287,2.37847746991266,1.92315317023888,1.70726188718465,2.13904445329311,5,3000
18,ATE_intercept,1.83406322489794,1.65184012407297,2.01628632572291,1.6469749320726,2.02115151772328,-1958.12992131516,1961.79804776495,1.90096987477914,1.58150789903326,2.22043185052501,1.89702212804796,1.57756015230208,2.21648410379383,1.9522915863149,1.72858395851814,2.17599921411166,5,3000
19,ATE_intercept,1.84009262964859,1.66426575955363,2.01591949974356,1.65880533504991,2.02137992424728,-1958.1238919104,1961.8040771697,1.83624854372979,1.4703502129559,2.20214687450368,1.83635133519109,1.4704530044172,2.20224966596498,1.87001251522334,1.65073226161235,2.08929276883433,5,3000
20,ATE_intercept,1.92879960065504,1.74890815792803,2.10869104338205,1.74423487469176,2.11336432661831,-1958.0351849394,1961.89278414071,1.90614460780853,1.3657457552527,2.44654346036437,1.90497336355764,1.3645745110018,2.44537221611348,1.92413457814714,1.69869441518311,2.14957474111117,5,3000
21,ATE_intercept,1.96721389175391,1.79108210602522,2.1433456774826,1.78609293746714,2.14833484604069,-1957.9967706483,1961.93119843181,1.96560141230333,1.70878872467552,2.22241409993113,1.96588155985065,1.70906887222284,2.22269424747846,2.01207569980187,1.78906755971933,2.23508383988442,5,3000
22,ATE_intercept,1.80054415375902,1.61578138487722,1.98530692264083,1.61051423786887,1.99057406964918,-1958.16344038629,1961.76452869381,1.09276706661966,0.0614289272419331,2.12410520599739,1.0714731086314,0.0401349692536717,2.10281124800913,1.83307222057185,1.60910353367893,2.05704090746476,5,3000
23,ATE_intercept,1.80299923253599,1.6208845457497,1.98511391932227,1.61476134219987,1.9912371228721,-1958.16098530752,1961.76698377259,1.63775109132458,0.921493348540968,2.3540088341082,1.6455733245635,0.92931558177988,2.36183106734711,1.96810386317412,1.74207256891676,2.19413515743149,5,3000
24,ATE_intercept,1.93825740985966,1.75465959597389,2.12185522374543,1.74972457504439,2.12679024467492,-1958.02572713019,1961.90224194991,2.06250767323767,1.85245926895719,2.27255607751816,2.03978545460577,1.82973705032528,2.24983385888626,1.98324967107252,1.76167741561014,2.2048219265349,5,3000
25,ATE_intercept,1.8551029354496,1.68080927823291,2.02939659266629,1.67621863880413,2.03398723209507,-1958.1088816046,1961.8190874755,2.20612735305827,1.76848407768484,2.64377062843169,2.16094083158967,1.72329755621625,2.5985841069631,1.952498397071,1.7300093071034,2.1749874870386,5,3000
26,ATE_intercept,1.77256131047917,1.59043649096345,1.95468612999489,1.58534354153504,1.9597790794233,-1958.19142322957,1961.73654585053,1.88733359841469,1.63661402600445,2.13805317082493,1.86857053402694,1.6178509616167,2.11929010643717,1.9055041036068,1.68433088012815,2.12667732708544,5,3000
27,ATE_intercept,1.86959603709728,1.69809487404253,2.04109720015203,1.69382448185741,2.04536759233715,-1958.09438850296,1961.83358057715,1.9848210705893,1.79211947781143,2.17752266336717,1.96427059782313,1.77156900504526,2.156972190601,1.86569766027467,1.65247562783705,2.0789196927123,5,3000
28,ATE_intercept,1.77895676703099,1.60433249573871,1.95358103832326,1.59963867931799,1.95827485474398,-1958.18502777302,1961.74294130708,1.99565785891349,1.71824564436082,2.27307007346616,1.95566813401638,1.67825591946371,2.23308034856905,1.79529447567457,1.57219286347222,2.01839608787692,5,3000
29,ATE_intercept,1.73807814594563,1.5651291407983,1.91102715109296,1.55988433467483,1.91627195721643,-1958.22590639411,1961.702062686,1.88513447006781,0.735320375251721,3.03494856488389,1.89396749289655,0.744153398080465,3.04378158771264,1.91269093618628,1.68913940580566,2.1362424665669,5,3000
30,ATE_intercept,1.81089254382158,1.62625828676342,1.99552680087974,1.62172710233156,2.0000579853116,-1958.15309199623,1961.77487708388,1.77471983003099,1.48563341287549,2.0638062471865,1.7755329197267,1.4864465025712,2.06461933688221,1.84040688578711,1.61277704458342,2.0680367269908,5,3000
31,ATE_intercept,1.90720939978462,1.73286839268995,2.08155040687929,1.72783508510963,2.08658371445961,-1958.05677514027,1961.87119393984,2.11842549902908,1.85947147624755,2.37737952181061,2.07969359423783,1.8207395714563,2.33864761701936,1.98529364299644,1.76496358852487,2.20562369746802,5,3000
32,ATE_intercept,1.87467686597951,1.69568466961239,2.05366906234662,1.69061447609472,2.0587392558643,-1958.08930767407,1961.83866140603,1.90136379005337,1.67358352401278,2.12914405609396,1.89577535710528,1.6679950910647,2.12355562314587,1.90074013608322,1.67751956463524,2.12396070753121,5,3000
33,ATE_intercept,1.87624770689878,1.69462254006543,2.05787287373212,1.6897733123619,2.06272210143565,-1958.08773683315,1961.84023224695,1.84166525890868,1.6521796996086,2.03115081820876,1.84838178571128,1.6588962264112,2.03786734501136,2.10774646854749,1.88149007016871,2.33400286692627,5,3000
34,ATE_intercept,1.95839218857953,1.78600186488475,2.1307825122743,1.78127468770203,2.13550968945702,-1958.00559235147,1961.92237672863,1.94565072160834,1.70130429070441,2.18999715251227,1.94632114995721,1.70197471905328,2.19066758086114,2.02422879090794,1.79785994646297,2.25059763535291,5,3000
35,ATE_intercept,1.75351166243767,1.57808749805057,1.92893582682476,1.57403336097674,1.93298996389859,-1958.21047287762,1961.71749620249,1.74306722353128,1.55970935727885,1.9264250897837,1.74525844200575,1.56190057575333,1.92861630825817,1.75661405700505,1.53853520335746,1.97469291065264,5,3000
36,ATE_intercept,1.8685175443761,1.68708761149405,2.04994747725816,1.68250485027307,2.05453023847914,-1958.09546699568,1961.83250208443,1.89774010790828,1.4322909823089,2.36318923350766,1.89294276359329,1.42749363799391,2.35839188919267,1.85840777685882,1.62821722503317,2.08859832868446,5,3000
37,ATE_intercept,1.94959645803517,1.77043622242976,2.12875669364057,1.76686865854789,2.13232425752244,-1958.01438808202,1961.91358099809,2.71970347583634,1.50709274097418,3.93231421069851,2.65990474021089,1.44729400534873,3.87251547507306,1.88453746945457,1.65211428716084,2.1169606517483,5,3000
38,ATE_intercept,1.74463778654958,1.56568662460359,1.92358894849558,1.56045521787485,1.92882035522432,-1958.2193467535,1961.7086223266,2.02015331406216,1.66723626690085,2.37307036122347,1.99016922487021,1.6372521777089,2.34308627203152,1.65656935072831,1.42966833237908,1.88347036907754,5,3000
39,ATE_intercept,1.95812431444023,1.78388839318276,2.1323602356977,1.78001701154604,2.13623161733441,-1958.00586022561,1961.92210885449,2.25122097417604,1.72508469768022,2.77735725067186,2.22330877183951,1.69717249534369,2.74944504833533,1.97522302644779,1.75268693686175,2.19775911603383,5,3000
40,ATE_intercept,1.90633790241176,1.71861294838883,2.09406285643469,1.71434151351258,2.09833429131094,-1958.05764663764,1961.87032244247,1.7617612522069,1.55050478246933,1.97301772194447,1.79119065488888,1.57993418515131,2.00244712462645,1.98911980169598,1.77541080605478,2.20282879733718,5,3000
41,ATE_intercept,1.79315407799966,1.61596583738231,1.970342318617,1.61180764551436,1.97450051048495,-1958.17083046205,1961.75713861805,1.75993882635358,1.5990405644091,1.92083708829806,1.75871309024232,1.59781482829784,1.9196113521868,1.79274324593863,1.56728885749834,2.01819763437892,5,3000
42,ATE_intercept,1.65217060303114,1.47471354611538,1.82962765994691,1.46975112628161,1.83459007978068,-1958.31181393702,1961.61615514308,1.53080837042513,1.23837571664976,1.82324102420051,1.54324310617915,1.25081045240378,1.83567575995452,1.73938093622603,1.52590101256022,1.95286085989184,5,3000
43,ATE_intercept,1.67519008415857,1.5003190229273,1.85006114538984,1.49596472001772,1.85441544829942,-1958.28879445589,1961.63917462421,2.17617710133421,1.5932072566205,2.75914694604791,2.19272773445999,1.60975788974629,2.7756975791737,1.74578997211881,1.52549847526457,1.96608146897305,5,3000
44,ATE_intercept,1.73596399153361,1.56087811845872,1.9110498646085,1.55701901308967,1.91490896997755,-1958.22802054852,1961.69994853159,1.86000819518999,1.62652906332031,2.09348732705966,1.83856619323439,1.60508706136471,2.07204532510406,1.79582077092128,1.57290568750575,2.01873585433682,5,3000
45,ATE_intercept,1.87083611979277,1.68445248603926,2.05721975354629,1.67984495308863,2.06182728649692,-1958.09314842026,1961.83482065985,1.98647406069022,1.63934096338755,2.33360715799289,1.97962098470214,1.63248788739947,2.32675408200481,2.08995421859618,1.86607098980129,2.31383744739107,5,3000
46,ATE_intercept,1.85976856119598,1.67542685141021,2.04411027098175,1.66909291187115,2.05044421052081,-1958.10421597886,1961.82375310125,1.88032142893785,1.62203736133367,2.13860549654203,1.87782119768219,1.619537130078,2.13610526528637,1.89681368187211,1.67422781765107,2.11939954609316,5,3000
47,ATE_intercept,1.95314613830719,1.77104231754007,2.1352499590743,1.76634432974099,2.13994794687338,-1958.01083840175,1961.91713067836,1.90607634607859,1.72201879348029,2.09013389867689,1.91483380266699,1.73077625006869,2.09889135526529,1.98148327817698,1.75724876241111,2.20571779394285,5,3000
48,ATE_intercept,1.97237935914592,1.79837158259643,2.1463871356954,1.79406998943629,2.15068872885555,-1957.99160518091,1961.9363638992,2.202822089572,1.29195513404672,3.11368904509727,2.20513352069702,1.29426656517174,3.11600047622229,2.00477821874592,1.78997190245885,2.21958453503299,5,3000
49,ATE_intercept,1.78003293593626,1.60839929868088,1.95166657319164,1.60427938649644,1.95578648537609,-1958.18395160412,1961.74401747599,1.84523968082962,1.69396648458542,1.99651287707383,1.83465966221193,1.68338646596773,1.98593285845614,1.78459684869251,1.56753483862593,2.00165885875908,5,3000
50,ATE_intercept,1.70229815512867,1.52409262404614,1.8805036862112,1.51914152823881,1.88545478201853,-1958.26168638492,1961.66628269518,1.73356398924686,1.53707056271931,1.9300574157744,1.72921473985952,1.53272131333198,1.92570816638707,1.78709200830441,1.56134369847146,2.01284031813736,5,3000
51,ATE_intercept,1.79514537938877,1.62763816464147,1.96265259413607,1.62340707908803,1.96688367968951,-1958.16883916066,1961.75912991944,2.03384729996162,1.1351261261848,2.93256847373845,2.06110169802296,1.16238052424614,2.95982287179979,1.79027149338667,1.57259905976441,2.00794392700894,5,3000
52,ATE_intercept,2.21550523621421,1.83392386146715,2.59708661096127,1.82366713764878,2.60734333477964,-1957.74847930384,1962.17948977627,1.98165257721715,1.3627497478515,2.6005554065828,1.95390659492452,1.33500376555886,2.57280942429017,1.7949427534889,1.57191887460558,2.01796663237221,5,3000
53,ATE_intercept,1.88488372709568,1.70531036566293,2.06445708852843,1.70041867034775,2.0693487838436,-1958.07910081296,1961.84886826715,2.10777905310847,1.66911523839819,2.54644286781876,2.08557560053732,1.64691178582704,2.5242394152476,1.7879484485043,1.56378850143527,2.01210839557333,5,3000
54,ATE_intercept,1.86529739091357,1.69057599538178,2.04001878644536,1.68505407051691,2.04554071131024,-1958.09868714914,1961.82928193097,1.9890887114011,1.43954596367311,2.53863145912908,1.9911636210943,1.44162087336632,2.54070636882228,1.9118451644976,1.691420741146,2.1322695878492,5,3000
55,ATE_intercept,1.85361592565905,1.67480144016477,2.03243041115332,1.67018831196344,2.03704353935465,-1958.11036861439,1961.81760046571,1.70482089138863,1.46547175805587,1.94417002472139,1.72998949219681,1.49064035886405,1.96933862552957,1.95724605884919,1.73415346547106,2.18033865222733,5,3000
56,ATE_intercept,1.86499461042111,1.68200615637159,2.04798306447063,1.67705448193888,2.05293473890334,-1958.09898992963,1961.82897915047,2.04131711669111,1.74181241771167,2.34082181567054,2.01648894164554,1.7169842426661,2.31599364062498,2.00974464325902,1.78468634453997,2.23480294197807,5,3000
57,ATE_intercept,1.77362931139865,1.59355406093453,1.95370456186277,1.58874621459641,1.95851240820088,-1958.19035522865,1961.73761385145,2.41338283052163,1.32286032156675,3.50390533947651,2.47941121085517,1.38888870190029,3.56993371981004,1.85632193944369,1.63000581113087,2.08263806775651,5,3000
58,ATE_intercept,1.66742677263492,1.48318930640647,1.85166423886338,1.47817055783908,1.85668298743076,-1958.29655776742,1961.63141131269,1.44879551964006,1.05810756500302,1.83948347427709,1.47322370373403,1.08253574909699,1.86391165837106,1.84704929148836,1.62057470198316,2.07352388099357,5,3000
59,ATE_intercept,1.68412017604747,1.49882764819488,1.86941270390006,1.49391391875287,1.87432643334207,-1958.27986436401,1961.6481047161,1.65372957446663,1.35536079722724,1.95209835170601,1.65857567397421,1.36020689673482,1.9569444512136,1.79434179620212,1.57021240775297,2.01847118465128,5,3000
60,ATE_intercept,1.76492839460515,1.58224306396248,1.94761372524783,1.57743140015727,1.95242538905304,-1958.19905614545,1961.72891293466,1.72569999625992,1.3727009468243,2.07869904569554,1.72597393985202,1.3729748904164,2.07897298928764,1.73145330340653,1.50870064109572,1.95420596571733,5,3000
61,ATE_intercept,1.73598793337068,1.55668929116702,1.91528657557435,1.55254561304157,1.9194302536998,-1958.22799660668,1961.69997247342,1.64404811453816,1.13737724703361,2.15071898204271,1.64851379091197,1.14184292340743,2.15518465841652,1.68017368649738,1.46273265878266,1.8976147142121,5,3000
62,ATE_intercept,1.85179378920137,1.67793332894048,2.02565424946226,1.6728191408973,2.03076843750544,-1958.11219075085,1961.81577832925,1.76801174709244,1.32288451958021,2.21313897460467,1.77833384183115,1.33320661431892,2.22346106934338,1.90321769396224,1.68508843606601,2.12134695185848,5,3000
63,ATE_intercept,1.79907952831323,1.62153899026399,1.97662006636248,1.61699065928341,1.98116839734306,-1958.16490501174,1961.76306406837,1.85840655152447,1.67019320480583,2.04661989824312,1.84708354815053,1.65887020143188,2.03529689486917,1.9184752388865,1.69395882139994,2.14299165637307,5,3000
64,ATE_intercept,1.73879828233536,1.55520966361708,1.92238690105364,1.54970910206957,1.92788746260114,-1958.22518625772,1961.70278282239,2.53162944235679,1.12741726856773,3.93584161614585,2.51245436677657,1.10824219298751,3.91666654056564,1.68330697566507,1.45651157887873,1.9101023724514,5,3000
65,ATE_intercept,1.61636914914046,1.43744625101072,1.7952920472702,1.43324735080492,1.799490947476,-1958.34761539091,1961.58035368919,1.59808656486472,1.40652026469465,1.78965286503479,1.60141316936777,1.4098468691977,1.79297946953784,1.65738871316131,1.4374542220432,1.87732320427943,5,3000
66,ATE_intercept,1.85999118208559,1.68581313541161,2.03416922875956,1.68075290694268,2.03922945722849,-1958.10399335797,1961.82397572214,1.89942964828711,1.74424251702132,2.05461677955291,1.89243730399646,1.73725017273066,2.04762443526225,1.91789779316796,1.70003435876866,2.13576122756727,5,3000
67,ATE_intercept,1.95275724805525,1.77416266216658,2.13135183394392,1.76913609050023,2.13637840561027,-1958.011227292,1961.91674178811,1.72624817741006,1.4629372185575,1.98955913626263,1.76684223841856,1.503531279566,2.03015319727113,2.12865090002202,1.91584209366523,2.34145970637881,5,3000
68,ATE_intercept,1.82215769071234,1.65252582323327,1.99178955819141,1.64808852572575,1.99622685569892,-1958.14182684934,1961.78614223077,1.65715428734876,1.46411948524605,1.85018908945148,1.67179087605507,1.47875607395236,1.86482567815778,1.92638866873281,1.71335317261453,2.13942416485109,5,3000
69,ATE_intercept,1.69771331495086,1.51750703325151,1.8779195966502,1.51334237913942,1.8820842507623,-1958.2662712251,1961.661697855,1.68296250638246,1.4822743052368,1.88365070752811,1.68550141384121,1.48481321269555,1.88618961498687,1.72304902233163,1.49257081693777,1.95352722772549,5,3000
70,ATE_intercept,2.00775799065382,1.82636303768596,2.18915294362169,1.82096122469335,2.1945547566143,-1957.9562265494,1961.97174253071,2.12748266462525,1.32932451898577,2.92564081026473,2.12557400504377,1.32741585940429,2.92373215068325,2.04310305535358,1.81851494438977,2.26769116631738,5,3000
71,ATE_intercept,1.82504435239817,1.64265604218266,2.00743266261369,1.63899193985934,2.011096764937,-1958.13894018766,1961.78902889245,1.90826769130874,1.70831389719604,2.10822148542144,1.89250160248352,1.69254780837082,2.09245539659622,2.01085790171529,1.78840990672328,2.2333058967073,5,3000
72,ATE_intercept,1.66742948376443,1.48585549290312,1.84900347462573,1.47985064468002,1.85500832284883,-1958.29655505629,1961.63141402382,1.60785839374863,1.38599162599985,1.82972516149741,1.61673997938114,1.39487321163236,1.83860674712993,1.7764488161086,1.55579153012597,1.99710610209123,5,3000
73,ATE_intercept,1.8434158175566,1.67001044420411,2.01682119090909,1.66484655522353,2.02198507988967,-1958.1205687225,1961.80740035761,1.95040112868743,1.61487079213391,2.28593146524095,1.93772550086939,1.60219516431587,2.27325583742292,1.85186266364429,1.62867766453643,2.07504766275214,5,3000
74,ATE_intercept,1.81631773361617,1.62682391572747,2.00581155150487,1.62220742698178,2.01042804025055,-1958.14766680644,1961.78030227367,1.69891391983933,1.40427818091671,1.99354965876195,1.72041652631201,1.42578078738939,2.01505226523463,1.92535223972626,1.69351556046237,2.15718891899016,5,3000
75,ATE_intercept,1.74857808441787,1.55613278260061,1.94102338623512,1.55116800110333,1.9459881677324,-1958.21540645564,1961.71256262447,1.7436466733788,1.56802162139061,1.919271725367,1.74464735344266,1.56902230145447,1.92027240543086,1.83632837356513,1.6001582576942,2.07249848943606,5,3000
76,ATE_intercept,1.62459935068116,1.44684109921884,1.80235760214348,1.44135315889426,1.80784554246806,-1958.33938518937,1961.58858389073,1.7383703409893,1.19483486505266,2.28190581692594,1.7256326056251,1.18209712968846,2.26916808156174,1.71642483978159,1.4929831371379,1.93986654242527,5,3000
77,ATE_intercept,1.81690523284133,1.64024781823688,1.99356264744578,1.63498708577527,1.99882337990739,-1958.14707930721,1961.78088977289,1.7962181904695,0.505732997809758,3.08670338312924,1.79487850453586,0.504393311876123,3.08536369719561,1.91241122013103,1.68715309907963,2.13766934118243,5,3000
78,ATE_intercept,1.89654115038004,1.71693782502892,2.07614447573117,1.71188286223763,2.08119943852245,-1958.06744338967,1961.86052569043,1.86337708751827,1.6877045160472,2.03904965898934,1.87108909744463,1.69541652597356,2.0467616689157,1.92602227832153,1.69829673476969,2.15374782187336,5,3000
79,ATE_intercept,1.82521083008353,1.64484930694337,2.00557235322369,1.64090600353936,2.00951565662769,-1958.13877370997,1961.78919537014,1.45751919729558,0.766465525037752,2.14857286955341,1.50220780627106,0.811154134013229,2.19326147852889,1.82755774906433,1.60919144496561,2.04592405316304,5,3000
80,ATE_intercept,1.93325967510253,1.75577073354745,2.11074861665762,1.74977038494619,2.11674896525887,-1958.03072486495,1961.89724421516,1.11962830565384,-0.037223019400537,2.27647963070822,1.17278322831669,0.0159319032623151,2.32963455337107,1.96690171686598,1.74315119947608,2.19065223425588,5,3000
81,ATE_intercept,1.52307988999836,1.34246626925319,1.70369351074353,1.33606022649332,1.71009955350341,-1958.44090465006,1961.48706443005,1.4300372318458,0.866435530612505,1.9936389330791,1.44491678664918,0.881315085415881,2.00851848788247,1.53984998534208,1.3171009570175,1.76259901366666,5,3000
82,ATE_intercept,1.77788521926816,1.59616710197254,1.95960333656378,1.59151174747317,1.96425869106315,-1958.18609932079,1961.74186975932,1.90046645753592,1.72052056763452,2.08041234743731,1.87581783693274,1.69587194703134,2.05576372683413,1.94855999111922,1.72900163574373,2.16811834649471,5,3000
83,ATE_intercept,1.74480378393214,1.57016919529203,1.91943837257225,1.56572670276757,1.92388086509671,-1958.21918075612,1961.70878832399,1.77823209111063,1.58395091057952,1.97251327164174,1.77143908868986,1.57715790815875,1.96572026922097,1.83113997766791,1.6067554182993,2.05552453703652,5,3000
84,ATE_intercept,1.81361648136728,1.63709944162562,1.99013352110895,1.63342824669098,1.99380471604359,-1958.15036805869,1961.77760102142,1.7703039971338,1.54687243502075,1.99373555924685,1.77840994533152,1.55497838321847,2.00184150744457,1.693474890123,1.4773140132215,1.9096357670245,5,3000
85,ATE_intercept,1.95179154188082,1.77414405387204,2.12943902988961,1.76891846860837,2.13466461515328,-1958.01219299817,1961.91577608193,1.80149328327249,1.56448511137291,2.03850145517208,1.82834352494561,1.59133535304603,2.0653516968452,1.91372066191498,1.69658282646272,2.13085849736724,5,3000
86,ATE_intercept,1.73869954833642,1.5598786583949,1.91752043827795,1.55383328076498,1.92356581590787,-1958.22528499172,1961.70268408839,1.63141024461643,1.46156422831812,1.80125626091475,1.64966498559949,1.47981896930117,1.81951100189781,1.92011321145202,1.69378228484948,2.14644413805455,5,3000
87,ATE_intercept,1.87623810603419,1.7005128408029,2.05196337126547,1.69540766247065,2.05706854959772,-1958.08774643402,1961.84022264609,0.737833150483089,-0.869495174788316,2.34516147575449,0.648002980591182,-0.959325344680222,2.25533130586259,1.84423930641306,1.62708860484282,2.06139000798331,5,3000
88,ATE_intercept,1.86590796367534,1.69372563318601,2.03809029416466,1.6889107161199,2.04290521123077,-1958.09807657638,1961.82989250373,1.8870782709445,1.60025322305607,2.17390331883293,1.88536451383478,1.59853946594635,2.17218956172321,1.82837464829271,1.60818296796125,2.04856632862417,5,3000
89,ATE_intercept,1.93690826019308,1.75337753016056,2.12043899022559,1.74747636936215,2.126340151024,-1958.02707627986,1961.90089280025,3.42764676547676,0.73946673872694,6.11582679222659,3.32516005074612,0.636980023996299,6.01334007749595,2.04874076392597,1.81904260447526,2.27843892337669,5,3000
90,ATE_intercept,1.90824593293462,1.73367600981752,2.08281585605172,1.72888906505367,2.08760280081556,-1958.05573860712,1961.87223047299,1.86404078572275,1.66364201890347,2.06443955254203,1.87163501954022,1.67123625272094,2.0720337863595,1.93440968093714,1.71969590081444,2.14912346105983,5,3000
91,ATE_intercept,1.79605516498758,1.61478591120483,1.97732441877032,1.61069367995697,1.98141665001818,-1958.16792937507,1961.76003970504,1.73634903699408,1.36266384770157,2.11003422628658,1.74090514561884,1.36721995632633,2.11459033491135,1.8033542899025,1.57835154336226,2.02835703644274,5,3000
92,ATE_intercept,1.79449460624587,1.61873722027149,1.97025199222025,1.61324683744577,1.97574237504598,-1958.16948993381,1961.7584791463,1.45962228026563,1.01331539942139,1.90592916110988,1.51601065170874,1.0697037708645,1.96231753255298,1.96382234055765,1.74049046134386,2.18715421977144,5,3000
93,ATE_intercept,1.78519723600827,1.60815354745583,1.96224092456071,1.60336273860053,1.967031733416,-1958.17878730405,1961.74918177606,1.62121666022291,1.15434107038631,2.08809225005951,1.64106476565574,1.17418917581914,2.10794035549234,1.81834746226867,1.59365314032163,2.0430417842157,5,3000
94,ATE_intercept,1.91516387429333,1.7331012353144,2.09722651327225,1.72827315854408,2.10205459004258,-1958.04882066576,1961.87914841435,1.97374262556152,1.79993142879441,2.14755382232863,1.96083996882858,1.78702877206147,2.13465116559568,1.87715080188198,1.65342008111094,2.10088152265302,5,3000
95,ATE_intercept,1.95147174888509,1.77657677275421,2.12636672501597,1.77244114034542,2.13050235742476,-1958.01251279117,1961.91545628894,1.56140002590834,1.11283865780199,2.0099613940147,1.54026022725121,1.09169885914486,1.98882159535757,1.98511681528239,1.76549786659239,2.2047357639724,5,3000
