estimate,CI,cover_true,cover_approx,se,trueATE,approxATE,DR_estimate,DR_se,DR_CI,DR_cover_true,DR_cover_approx,iter,n
-0.0302813279728502,-0.000285028639796653,1,1,0.0980186653992375,-0.00127635600003984,0.0188383017218344,-0.0305055608697773,0.0830805949142194,-0.0391573504391565,1,1,38,500
-0.0127336209182536,-0.181505697688591,1,1,0.0864146276319957,-0.00127635600003984,0.0188383017218344,-0.0821263360160637,0.0724419814361465,-0.149153531563707,1,1,39,500
0.223358836349309,0.150335464726608,0,0,0.100040610238341,-0.00127635600003984,0.0188383017218344,0.143849867779789,0.0737414381737853,0.121710740777754,0,1,40,500
0.0894720216282721,-0.2312530942972,1,1,0.10014230184917,-0.00127635600003984,0.0188383017218344,0.00887051797544021,0.0854847168952789,-0.209288367002001,1,1,41,500
-0.0507130854876998,0.172626061099632,1,1,0.0934917654517179,-0.00127635600003984,0.0188383017218344,-0.0758540849419536,0.0729747288181121,0.0601888358102036,1,1,42,500
0.0982754262523623,-0.200442926192495,1,1,0.11052001050219,-0.00127635600003984,0.0188383017218344,-0.00758727546139458,0.0890278515602533,-0.228310616301559,1,1,43,500
0.156799532010422,0.134731949094062,0,1,0.0753967285765147,-0.00127635600003984,0.0188383017218344,0.141364963716111,0.0564432005497329,0.0435721037544515,0,0,44,500
0.101808477217648,-0.213207190886638,1,1,0.101345385099464,-0.00127635600003984,0.0188383017218344,0.0548627629889602,0.074304791352874,-0.174750429566075,1,1,45,500
0.0189009962497154,0.145967875343547,1,1,0.0872044972769372,-0.00127635600003984,0.0188383017218344,-0.00405140097350108,0.0780247217956854,0.107361416784191,1,1,46,500
-0.020861248078323,-0.0477600302307549,1,1,0.0872755619886893,-0.00127635600003984,0.0188383017218344,-0.069942844272982,0.0706307917556241,-0.0504150697360074,1,1,47,500
0.0339911137767235,0.293195134787479,1,1,0.0958740698561454,-0.00127635600003984,0.0188383017218344,0.0117948483351453,0.0814514362872197,0.243819495140371,1,1,48,500
0.0227444057143445,-0.206503092698463,1,1,0.0969751063176404,-0.00127635600003984,0.0188383017218344,-0.0592604551439266,0.0729577592410011,-0.241137872008291,1,1,49,500
0.0192668349342907,0.1590448865264,1,1,0.114173639468748,-0.00127635600003984,0.0188383017218344,-0.0178237050287549,0.0904447323327352,0.074404388349681,1,1,50,500
-0.0499600515353973,0.00450408014644127,1,1,0.0889842944724079,-0.00127635600003984,0.0188383017218344,-0.0495358090281091,0.0754621538986184,0.0210095644438327,1,1,51,500
0.0481717413838306,0.320226549112658,1,1,0.0789277595302555,-0.00127635600003984,0.0188383017218344,0.0473963316782731,0.0730032299491422,0.294825729565818,1,1,52,500
0.0221449087853953,-0.141523422396242,1,1,0.0842236795030694,-0.00127635600003984,0.0188383017218344,-0.00396673354453295,0.0699467806303914,-0.131747974981134,1,1,53,500
0.134399075821389,0.235230393120872,1,1,0.0787761106494283,-0.00127635600003984,0.0188383017218344,0.107365321119079,0.0662205112807621,0.158091514027358,1,1,54,500
0.00514926628811408,-0.23169244644121,1,1,0.0929841297231001,-0.00127635600003984,0.0188383017218344,-0.0176734775155294,0.0772636679669849,-0.22233813713634,1,1,55,500
-0.120936301009106,0.0680997954393824,1,1,0.107859045420309,-0.00127635600003984,0.0188383017218344,-0.154895834539967,0.0796294879334083,0.0583767882605482,1,0,56,500
0.0103043755045971,-0.322087018709907,1,1,0.0881203123667786,-0.00127635600003984,0.0188383017218344,-0.0152812424372894,0.0733764937662214,-0.301179123780913,1,1,57,500
0.0129233422399571,-0.0474712707297988,1,1,0.0711944551430734,-0.00127635600003984,0.0188383017218344,0.000445374461314619,0.0599970907031721,-0.0613789748348007,1,1,58,500
0.00460704414601743,-0.0292100145389368,1,1,0.085129400152379,-0.00127635600003984,0.0188383017218344,0.00573068293432369,0.0725644136363187,-0.0136988977355523,1,1,59,500
0.10459963295699,0.367164158014197,1,1,0.0963217905924079,-0.00127635600003984,0.0188383017218344,0.0462506835364437,0.0785810483624888,0.278221324577639,1,1,60,500
-0.0253897049669094,0.0254129525388388,1,1,0.101556896119328,-0.00127635600003984,0.0188383017218344,-0.082111545520844,0.077745135219649,0.0267446707100697,1,1,61,500
0.232669978841878,0.362360022816302,0,0,0.0902044211642699,-0.00127635600003984,0.0188383017218344,0.159737287868301,0.0735649966468024,0.309060126801103,0,1,62,500
0.112870642415269,-0.251839076049756,1,1,0.0950881915036853,-0.00127635600003984,0.0188383017218344,0.0662658792339135,0.0702153509652894,-0.320137472588292,1,1,63,500
0.173905004334667,0.0937844245749368,0,1,0.0880863823132936,-0.00127635600003984,0.0188383017218344,0.172073595265929,0.068529859390797,0.00626793680284615,0,0,64,500
0.137035832476883,-0.131419562223725,1,1,0.0887404122415615,-0.00127635600003984,0.0188383017218344,0.110823761146261,0.0719074877304685,-0.1223023985219,1,1,65,500
0.054665444269943,0.225152060350959,1,1,0.0952281293740861,-0.00127635600003984,0.0188383017218344,0.0114366051698899,0.0729197890746556,0.213001218317051,1,1,66,500
0.00892072443548795,0.167537717777538,1,1,0.0853219995085812,-0.00127635600003984,0.0188383017218344,-0.0251043474623853,0.0690457075796154,0.167190750510789,1,1,67,500
-0.101680279470369,0.449384901820389,1,1,0.101068366104148,-0.00127635600003984,0.0188383017218344,-0.176943750843056,0.0899591495922116,0.425434799646973,1,0,68,500
0.12179482634066,-0.146666898455179,1,1,0.0946395090493125,-0.00127635600003984,0.0188383017218344,0.0954290789548534,0.0798832718201951,-0.130879708728441,1,1,69,500
-0.0516012921532458,0.164422428372312,1,1,0.0914990117561093,-0.00127635600003984,0.0188383017218344,-0.108167230715091,0.0788254794052117,0.148534905737197,1,1,70,500
0.237921931893235,-0.128636228577637,0,0,0.0982135831851107,-0.00127635600003984,0.0188383017218344,0.237213715996834,0.0832065740592579,-0.143543276122713,0,0,71,500
0.14464699094099,0.355720227744949,1,1,0.084609796066171,-0.00127635600003984,0.0188383017218344,0.095701786943036,0.0734269570335699,0.185476913171805,1,1,72,500
0.0481673043677361,-0.300604333236128,1,1,0.0947815717257475,-0.00127635600003984,0.0188383017218344,0.0277251926237754,0.0791792433582167,-0.312559491128137,1,1,73,500
0.147417664079571,0.0957169151878371,1,1,0.089155868477656,-0.00127635600003984,0.0188383017218344,0.143559614459565,0.0722469301950163,0.0269569405219734,0,1,74,500
0.0846071132966904,-0.222394381968038,1,1,0.0901338085147321,-0.00127635600003984,0.0188383017218344,0.0596567156340343,0.0713501171042215,-0.193340534715809,1,1,75,500
0.142354779235769,0.161831726022338,1,1,0.113099301715544,-0.00127635600003984,0.0188383017218344,0.0960668410838737,0.090580387346827,0.132329412976254,1,1,76,500
0.129338348800462,-0.182103178814405,1,1,0.108902884463035,-0.00127635600003984,0.0188383017218344,0.0301264556857889,0.0861097808022837,-0.22411001059963,1,1,77,500
0.0827253410934552,0.156635936977898,1,1,0.0902983740552527,-0.00127635600003984,0.0188383017218344,0.0522383394247967,0.0711060283317675,0.0598573385675025,1,1,78,500
0.0260683564804025,0.0272828432907515,1,1,0.0941017828625959,-0.00127635600003984,0.0188383017218344,-0.0118622553285758,0.0841662442464483,-0.000680695209017423,1,1,79,500
-0.000802073644433494,0.419434829407867,1,1,0.1131091158393,-0.00127635600003984,0.0188383017218344,-0.0717602539563249,0.0741528671409156,0.288380430768595,1,1,80,500
-0.0501744400236728,-0.10680328332504,1,1,0.0973999491230526,-0.00127635600003984,0.0188383017218344,-0.0974958188460344,0.082445393625629,-0.158676448367909,1,1,81,500
0.00203015654401018,0.285747326581585,1,1,0.0900613581319078,-0.00127635600003984,0.0188383017218344,-0.0195145449017967,0.0778277250894424,0.176417484318789,1,1,82,500
-0.139683121325766,-0.233953578624133,1,0,0.0732277608452107,-0.00127635600003984,0.0188383017218344,-0.143136834501405,0.0661424147304523,-0.21888192520703,0,0,83,500
-0.13215303161258,0.132527407648733,1,1,0.0991877752350796,-0.00127635600003984,0.0188383017218344,-0.178359914695257,0.0881908654065839,0.0671737553231233,0,0,84,500
0.0223584658011327,-0.118339813902919,1,1,0.0799874362272198,-0.00127635600003984,0.0188383017218344,0.0222290502640449,0.0743132171891759,-0.182078658140469,1,1,85,500
0.184013735827694,0.314890666407643,0,0,0.0822709567244231,-0.00127635600003984,0.0188383017218344,0.128534636363129,0.0707993090256758,0.16690410721768,1,1,86,500
-0.04373702577097,0.00902465944831102,1,1,0.089087506767051,-0.00127635600003984,0.0188383017218344,-0.0882805653384301,0.06580744392081,0.0307383234664632,1,1,87,500
0.0322641598895853,0.304574404572532,1,1,0.0999501759460982,-0.00127635600003984,0.0188383017218344,-0.00534694268519811,0.08097949595985,0.251991603965759,1,1,88,500
0.110372845499988,-0.0968248275766426,1,1,0.0886595773712216,-0.00127635600003984,0.0188383017218344,0.0525122852993868,0.0804519142917927,-0.0907719519414361,1,1,89,500
0.00419539010753919,0.300441782011939,1,1,0.0967108156016374,-0.00127635600003984,0.0188383017218344,-0.0596596532864166,0.0798051983974289,0.200497477919357,1,1,90,500
-0.0569658342426825,-0.152016677703003,1,1,0.0760872789860621,-0.00127635600003984,0.0188383017218344,-0.0543582458837139,0.0643843480941746,-0.156977045596802,1,1,91,500
0.00983342269890441,0.189818670202433,1,1,0.0933688679761318,-0.00127635600003984,0.0188383017218344,-0.0181502380638874,0.0840754941372452,0.1488742436498,1,1,92,500
0.00348166499436486,-0.191918206306647,1,1,0.0759241926737053,-0.00127635600003984,0.0188383017218344,-0.00202435210163046,0.066474373677117,-0.208376652313554,1,1,93,500
0.0627960781399198,0.150195710150001,1,1,0.0935135168882816,-0.00127635600003984,0.0188383017218344,0.0280373048162759,0.0841036827349848,0.0684909637675898,1,1,94,500
-0.0768382543900355,-0.153918610192599,1,1,0.0872321848234593,-0.00127635600003984,0.0188383017218344,-0.0992323264263358,0.0675414895076288,-0.147847033276864,1,1,95,500
-0.0105138341579461,0.221900837746046,1,1,0.104569367799341,-0.00127635600003984,0.0188383017218344,-0.0522290621166426,0.0770929990857929,0.171436729947155,1,1,96,500
0.0347943969456397,-0.167323310065173,1,1,0.104612196772832,-0.00127635600003984,0.0188383017218344,0.086243358726588,0.946293128864833,-0.202255035649033,1,1,97,500
0.0458073910699306,0.212812121493862,1,1,0.0934680442902444,-0.00127635600003984,0.0188383017218344,0.0413734718701006,0.0856394448632261,0.0837341253611799,1,1,98,500
0.32154036351394,-0.204509386408316,0,0,0.106462784644237,-0.00127635600003984,0.0188383017218344,0.174842312088397,0.0988963104477584,-0.195092122992281,1,1,99,500
0.289946428012753,0.243043056276897,0,0,0.0810804313663129,-0.00127635600003984,0.0188383017218344,0.256649453949533,0.0677865439132175,0.159444712934772,0,0,100,500
-0.00890668647075412,-0.224366063891023,1,1,0.0933415334628368,-0.00127635600003984,0.0188383017218344,-0.03598655228882,0.083422992213606,-0.19743891286522,1,1,1,500
0.111362480828868,0.124445960820229,1,1,0.0922305877139626,-0.00127635600003984,0.0188383017218344,0.0827854984417127,0.0681438075438875,0.0983672948090017,1,1,2,500
0.119535820746197,-0.106523824675908,1,1,0.10574455457611,-0.00127635600003984,0.0188383017218344,0.0354254166403716,0.0740666075886249,-0.0956873697771414,1,1,3,500
0.168745690008009,0.202867307443569,1,1,0.0964723402109913,-0.00127635600003984,0.0188383017218344,0.133655389009304,0.0817842008361324,0.190480033133688,1,1,4,500
0.00476297397219258,-0.142930469686065,1,1,0.0995533765730884,-0.00127635600003984,0.0188383017218344,-0.0170334079474214,0.0851932535482527,-0.141059904414624,1,1,5,500
0.284716483386212,0.187220287256856,0,0,0.0801144143581976,-0.00127635600003984,0.0188383017218344,0.218134298319658,0.0715709821664881,0.133126437325558,0,0,6,500
0.0619403783907738,-0.0199992638936325,1,1,0.0726159168828658,-0.00127635600003984,0.0188383017218344,0.0338586713954342,0.0610823460925182,-0.0224244960290428,1,1,7,500
-0.0562086989905258,0.288797415536411,1,1,0.100743543448359,-0.00127635600003984,0.0188383017218344,-0.0948106362268048,0.0767864072580599,0.237155138267201,1,1,8,500
-0.0633175987422652,-0.177096279102962,1,1,0.0868057757772882,-0.00127635600003984,0.0188383017218344,-0.102461495640468,0.0755474278601875,-0.169107484044281,1,1,9,500
0.0875427444866272,0.187394811679191,1,1,0.0934549003273369,-0.00127635600003984,0.0188383017218344,0.0239378440513439,0.0786349617316965,0.133760529013222,1,1,10,500
0.00846633050556001,-0.332336145439781,1,1,0.0951399342409541,-0.00127635600003984,0.0188383017218344,0.00945942031235709,0.085177050984035,-0.310966762996814,1,1,11,500
0.153678474879176,0.0904635434215686,1,1,0.0873308891710511,-0.00127635600003984,0.0188383017218344,0.109054133035813,0.0735808700029263,0.00117509391687964,1,1,12,500
0.0214716487692534,-0.162408263040708,1,1,0.0793932218614638,-0.00127635600003984,0.0188383017218344,-0.0192738821951237,0.0608826709443342,-0.159096527530911,1,1,13,500
-0.132104353836888,0.183017014049903,1,1,0.0804708734320913,-0.00127635600003984,0.0188383017218344,-0.139539808825298,0.0681426806715839,0.128534042656332,0,0,14,500
0.0360049938873957,-0.126615225739419,1,1,0.0902235708877722,-0.00127635600003984,0.0188383017218344,-0.011787427098729,0.0680079987169224,-0.117146762494086,1,1,15,500
0.0584087904388115,0.152461910219333,1,1,0.0959500920166029,-0.00127635600003984,0.0188383017218344,-0.00368589488965879,0.0783789246909449,0.118037511416715,1,1,16,500
0.0099711720775999,-0.162243514178144,1,1,0.113314302254281,-0.00127635600003984,0.0188383017218344,-0.0594235783410725,0.0754664378596713,-0.136492954352128,1,1,17,500
0.234586069559979,0.171457602470179,0,0,0.100876622040856,-0.00127635600003984,0.0188383017218344,0.182466146777388,0.080269985715778,0.147954320220776,0,0,18,500
-0.164597886623763,-0.0841876075305386,1,0,0.0838346312891694,-0.00127635600003984,0.0188383017218344,-0.184819005987405,0.0743185368186399,-0.107765341121435,0,0,19,500
-0.0155851164809913,0.293386873444518,1,1,0.0846549133128772,-0.00127635600003984,0.0188383017218344,-0.0137213953929767,0.069099298374359,0.200266708194322,1,1,20,500
-0.0293135165987841,-0.224437563742467,1,1,0.103032290027414,-0.00127635600003984,0.0188383017218344,-0.0745497655958985,0.0687454476046004,-0.234489210524552,1,1,21,500
-0.0328554885492164,0.173658153808648,1,1,0.085505365897122,-0.00127635600003984,0.0188383017218344,-0.0923692562735537,0.0693591112389276,0.0702661194828645,1,1,22,500
-0.0336196577715453,0.0558725621136263,1,1,0.0916279760912222,-0.00127635600003984,0.0188383017218344,-0.0336945063909417,0.0719686301828831,0.0155525439177583,1,1,23,500
0.122717552278362,0.40946739557013,1,1,0.0869799567001344,-0.00127635600003984,0.0188383017218344,0.0967022127021819,0.0750612172461493,0.303922031818843,1,1,24,500
-0.0237291030860315,-0.0734987882870013,1,1,0.0932537490760697,-0.00127635600003984,0.0188383017218344,-0.0833667418293051,0.0804969537315302,-0.0713536798198934,1,1,25,500
0.162365314629549,0.29924007311754,0,1,0.08054292616002,-0.00127635600003984,0.0188383017218344,0.157917647004826,0.0698523460843701,0.20388543828772,0,0,26,500
0.0468534853623154,0.00125886747218554,1,1,0.09611243331227,-0.00127635600003984,0.0188383017218344,0.0131717695231117,0.073940003820149,0.037757538994373,1,1,27,500
-0.0817963255009136,0.346551141197148,1,1,0.0764790180445444,-0.00127635600003984,0.0188383017218344,-0.0819806744378961,0.0716122662485464,0.306389651537485,1,1,28,500
-0.184779144719853,-0.0368921794898144,0,0,0.0700563250514404,-0.00127635600003984,0.0188383017218344,-0.181279049307857,0.0611746314824214,-0.0301123250242128,0,0,29,500
0.16897707173763,0.310963844443581,1,1,0.101117718406992,-0.00127635600003984,0.0188383017218344,0.132261213421043,0.0744708128863134,0.251759847316735,1,1,30,500
0.193886487677571,-0.131978259618386,0,0,0.0859574647634495,-0.00127635600003984,0.0188383017218344,0.167902398755586,0.0720205723977331,-0.131483555176692,0,0,31,500
-0.0790273257374096,0.241309148158273,1,1,0.0881708805240624,-0.00127635600003984,0.0188383017218344,-0.156934767892723,0.0832682161421798,0.154356765516472,1,0,32,500
0.0468662490636168,-0.158307321690275,1,1,0.0909638200975311,-0.00127635600003984,0.0188383017218344,0.0453494098975755,0.0855382087333703,-0.160431447605516,1,1,33,500
0.308461309798964,0.176148770561251,0,0,0.0719011130474913,-0.00127635600003984,0.0188383017218344,0.296312775078881,0.0658797945199965,0.110222752680745,0,0,34,500
0.00887776495856621,-0.299770637010808,1,1,0.0793609804265089,-0.00127635600003984,0.0188383017218344,0.00882759850437778,0.0712805481808912,-0.353260444123642,1,1,35,500
0.113541999583656,0.0964100780700705,1,1,0.123562590982061,-0.00127635600003984,0.0188383017218344,0.0209668185245457,0.0839352640889801,-0.000627057562469974,1,1,36,500
-0.102443709024146,-0.0636952029105453,1,1,0.101104217105543,-0.00127635600003984,0.0188383017218344,-0.142801275303082,0.086612926137463,-0.0611392567799523,1,1,37,500
-0.0302813279728502,0.307284855591865,1,1,0.0980186653992375,-0.00127635600003984,0.0188383017218344,-0.0305055608697773,0.0830805949142194,0.251997414689659,1,1,38,500
-0.0127336209182536,-0.230936059816227,1,1,0.0864146276319957,-0.00127635600003984,0.0188383017218344,-0.0821263360160637,0.0724419814361465,-0.26266233141341,1,1,39,500
0.223358836349309,0.127733475509735,0,0,0.100040610238341,-0.00127635600003984,0.0188383017218344,0.143849867779789,0.0737414381737853,0.0463278699832276,0,1,40,500
0.0894720216282721,0.0454268460577893,1,1,0.10014230184917,-0.00127635600003984,0.0188383017218344,0.00887051797544021,0.0854847168952789,0.0741318275637233,1,1,41,500
-0.0507130854876998,0.43041701772868,1,1,0.0934917654517179,-0.00127635600003984,0.0188383017218344,-0.0758540849419536,0.0729747288181121,0.400295604429944,1,1,42,500
0.0982754262523623,-0.0211851620879843,1,1,0.11052001050219,-0.00127635600003984,0.0188383017218344,-0.00758727546139458,0.0890278515602533,-0.048212404337131,1,1,43,500
0.156799532010422,0.310479143969963,0,1,0.0753967285765147,-0.00127635600003984,0.0188383017218344,0.141364963716111,0.0564432005497329,0.239615978223203,0,0,44,500
0.101808477217648,-0.137601162612829,1,1,0.101345385099464,-0.00127635600003984,0.0188383017218344,0.0548627629889602,0.074304791352874,-0.127463272681462,1,1,45,500
0.0189009962497154,0.233935771348301,1,1,0.0872044972769372,-0.00127635600003984,0.0188383017218344,-0.00405140097350108,0.0780247217956854,0.182913657929012,1,1,46,500
-0.020861248078323,-0.0273246271470242,1,1,0.0872755619886893,-0.00127635600003984,0.0188383017218344,-0.069942844272982,0.0706307917556241,0.00195823328375422,1,1,47,500
0.0339911137767235,0.322159955306167,1,1,0.0958740698561454,-0.00127635600003984,0.0188383017218344,0.0117948483351453,0.0814514362872197,0.285160995635377,1,1,48,500
0.0227444057143445,-0.0920519051816141,1,1,0.0969751063176404,-0.00127635600003984,0.0188383017218344,-0.0592604551439266,0.0729577592410011,-0.0801869441829551,1,1,49,500
0.0192668349342907,0.261266131774995,1,1,0.114173639468748,-0.00127635600003984,0.0188383017218344,-0.0178237050287549,0.0904447323327352,0.199500375451024,1,1,50,500
-0.0499600515353973,-0.0793157788033257,1,1,0.0889842944724079,-0.00127635600003984,0.0188383017218344,-0.0495358090281091,0.0754621538986184,-0.0814674558215947,1,1,51,500
0.0481717413838306,0.364025337274863,1,1,0.0789277595302555,-0.00127635600003984,0.0188383017218344,0.0473963316782731,0.0730032299491422,0.273601137989342,1,1,52,500
0.0221449087853953,-0.0841073825596133,1,1,0.0842236795030694,-0.00127635600003984,0.0188383017218344,-0.00396673354453295,0.0699467806303914,-0.138645613403326,1,1,53,500
0.134399075821389,0.342784080160538,1,1,0.0787761106494283,-0.00127635600003984,0.0188383017218344,0.107365321119079,0.0662205112807621,0.198898524774903,1,1,54,500
0.00514926628811408,-0.0942562199173659,1,1,0.0929841297231001,-0.00127635600003984,0.0188383017218344,-0.0176734775155294,0.0772636679669849,-0.0871269151891524,1,1,55,500
-0.120936301009106,0.259706902104276,1,1,0.107859045420309,-0.00127635600003984,0.0188383017218344,-0.154895834539967,0.0796294879334083,0.191603594038746,1,0,56,500
0.0103043755045971,-0.158367748811294,1,1,0.0881203123667786,-0.00127635600003984,0.0188383017218344,-0.0152812424372894,0.0733764937662214,-0.176825062765616,1,1,57,500
0.0129233422399571,0.210504461772099,1,1,0.0711944551430734,-0.00127635600003984,0.0188383017218344,0.000445374461314619,0.0599970907031721,0.153100552108464,1,1,58,500
0.00460704414601743,-0.22249186701263,1,1,0.085129400152379,-0.00127635600003984,0.0188383017218344,0.00573068293432369,0.0725644136363187,-0.217097202902903,1,1,59,500
0.10459963295699,0.220887719723763,1,1,0.0963217905924079,-0.00127635600003984,0.0188383017218344,0.0462506835364437,0.0785810483624888,0.0735766949902533,1,1,60,500
-0.0253897049669094,-0.241074832400889,1,1,0.101556896119328,-0.00127635600003984,0.0188383017218344,-0.082111545520844,0.077745135219649,-0.259085821043495,1,1,61,500
0.232669978841878,0.140725952353544,0,0,0.0902044211642699,-0.00127635600003984,0.0188383017218344,0.159737287868301,0.0735649966468024,0.0640941833514265,0,1,62,500
0.112870642415269,-0.174486861793293,1,1,0.0950881915036853,-0.00127635600003984,0.0188383017218344,0.0662658792339135,0.0702153509652894,-0.172054083075788,1,1,63,500
0.173905004334667,0.178547174881313,0,1,0.0880863823132936,-0.00127635600003984,0.0188383017218344,0.172073595265929,0.068529859390797,0.133024993272195,0,0,64,500
