iter,name,estimate,CI_left,CI_right,CI_df_left,CI_df_right,CI_boot_left,CI_boot_right,estimate_relaxed,CI_left_relaxed,CI_right_relaxed,CI_df_left_relaxed,CI_df_right_relaxed,CI_boot_left_relaxed,CI_boot_right_relaxed,estimate_tmle,CI_left_tmle,CI_right_tmle,estimate_aipw,CI_left_aipw,CI_right_aipw,estimate_lm,CI_left_lm,CI_right_lm,const,n
1,ATE_intercept,0.965876075655917,0.82386804982708,1.10788410148475,0.823332505402969,1.10841964590886,-1958.9981084644,1960.92986061571,0.957523724220701,0.814885922792098,1.1001615256493,0.814348003341584,1.10069944509982,-1959.00646081583,1960.92150826427,0.91345433860507,0.584422173132084,1.24248650407806,0.913898266394634,0.584866100921648,1.24293043186762,0.955330120389679,0.809367944145166,1.10129229663419,3,4000
2,ATE_intercept,1.03139349988849,0.887064226363802,1.17572277341317,0.886556406290414,1.17623059348656,-1958.93259104016,1960.99537803994,1.02646027330926,0.882402663713121,1.17051788290541,0.881950362413074,1.17097018420546,-1958.93752426674,1960.99044481336,0.4747677303712,-0.523516790064575,1.47305225080697,0.46329286666981,-0.534991653765965,1.46157738710558,1.06242270748403,0.918762998223451,1.20608241674462,3,4000
3,ATE_intercept,1.10709554936036,0.963586475603883,1.25060462311684,0.962899911845608,1.25129118687512,-1958.85688899069,1961.07108008941,1.09348466921802,0.950554832823675,1.23641450561236,0.950106072421514,1.23686326601452,-1958.87049987084,1961.05746920927,0.951454957489067,0.611321440825534,1.2915884741526,0.956343350820041,0.616209834156508,1.29647686748357,1.03270148312981,0.888561984415764,1.17684098184385,3,4000
4,ATE_intercept,1.1238204100068,0.9801042638649,1.26753655614871,0.979562277732273,1.26807854228133,-1958.84016413005,1961.08780495006,1.11349744727513,0.971256524965855,1.2557383695844,0.970863741452858,1.2561311530974,-1958.85048709278,1961.07748198733,0.90001598885486,0.620671397786551,1.17936057992317,0.897084545806291,0.617739954737982,1.1764291368746,1.15685178956041,1.01080353164722,1.30290004747359,3,4000
5,ATE_intercept,1.05847658691337,0.919125442655791,1.19782773117095,0.918617531315299,1.19833564251144,-1958.90550795314,1961.02246112697,1.07214588847339,0.932912778134936,1.21137899881184,0.932440473998334,1.21185130294844,-1958.89183865158,1961.03613042853,1.11616906912751,0.84824435648899,1.38409378176603,1.11242833883496,0.844503626196437,1.38035305147348,1.04439757429784,0.902677362967222,1.18611778562845,3,4000
6,ATE_intercept,0.979950215236153,0.836792562479434,1.12310786799287,0.835998639487293,1.12390179098501,-1958.98403432482,1960.94393475529,0.937637068421131,0.796461486857851,1.07881264998441,0.796036044663157,1.0792380921791,-1959.02634747163,1960.90162160847,1.42310902806546,0.587683371654818,2.2585346844761,1.45699178821413,0.621566131803488,2.29241744462477,0.8768523931673,0.732150253629699,1.0215545327049,3,4000
7,ATE_intercept,0.960431454305843,0.823533238837877,1.09732966977381,0.82294768586651,1.09791522274517,-1959.00355308575,1960.92441599436,0.967522582575364,0.830185090026809,1.10486007512392,0.829771214173799,1.10527395097693,-1958.99646195748,1960.93150712263,0.825728853331168,0.564108221468963,1.08734948519337,0.829188758755793,0.567568126893588,1.090809390618,0.978089262078525,0.838882822210304,1.11729570194675,3,4000
8,ATE_intercept,0.972409993103905,0.834114716162869,1.11070527004494,0.8335581936852,1.11126179252261,-1958.99157454695,1960.93639453316,0.97110367734769,0.832968510105847,1.10923884458953,0.832482483889175,1.1097248708062,-1958.99288086271,1960.9350882174,1.04925311725551,0.11009586522917,1.98841036928185,1.05918134578391,0.12002409375757,1.99833859781025,0.991690439611765,0.851640244665392,1.13174063455814,3,4000
9,ATE_intercept,1.00012915134964,0.857245992441563,1.14301231025772,0.856725207505341,1.14353309519394,-1958.9638553887,1960.9641136914,1.00716220650757,0.864184214247857,1.15014019876729,0.863735302649514,1.15058911036564,-1958.95682233355,1960.97114674656,1.13835160054186,0.955105928538175,1.32159727254554,1.12736995472876,0.944124282725078,1.31061562673245,1.04716924009747,0.902815909499513,1.19152257069542,3,4000
10,ATE_intercept,1.01481431564659,0.87415723898528,1.15547139230789,0.873573413630836,1.15605521766234,-1958.94917022441,1960.9787988557,1.005819948644,0.865749898221582,1.14588999906642,0.865292439233222,1.14634745805478,-1958.95816459141,1960.9698044887,0.996851981311935,0.780832970750818,1.21287099187305,0.997166458541198,0.781147447980081,1.21318546910231,1.05165015104226,0.910061660513433,1.19323864157109,3,4000
11,ATE_intercept,0.990179069781919,0.848828385754492,1.13152975380934,0.848116287121599,1.13224185244224,-1958.97380547027,1960.95416360984,0.997513023499818,0.857661766678537,1.1373642803211,0.857275581978244,1.13775046502139,-1958.96647151655,1960.96149756355,0.963572459712584,0.750797957042185,1.17634696238298,0.96440877576599,0.751634273095592,1.17718327843639,1.00115965178172,0.859306656447621,1.14301264711582,3,4000
12,ATE_intercept,1.13345994432531,0.99196073964145,1.27495914900917,0.991516471029652,1.27540341762097,-1958.83052459573,1961.09744448438,1.12300897337013,0.982064315780945,1.26395363095931,0.981657343981094,1.26436060275916,-1958.84097556668,1961.08699351342,1.06069946374248,0.838747057528667,1.28265186995629,1.06441263333345,0.842460227119639,1.28636503954726,1.16931805407543,1.02770368916845,1.31093241898241,3,4000
13,ATE_intercept,1.06569712835285,0.928143666796845,1.20325058990886,0.927555311149837,1.20383894555587,-1958.8982874117,1961.02968166841,1.06495271864361,0.927934481352623,1.2019709559346,0.927469690469871,1.20243574681736,-1958.89903182141,1961.0289372587,1.24157386429386,0.896967443087783,1.58618028549993,1.24503042051587,0.900423999309797,1.58963684172195,1.05773548112435,0.918783542370811,1.19668741987789,3,4000
14,ATE_intercept,0.984920564942432,0.845418192632995,1.12442293725187,0.844803835079971,1.12503729480489,-1958.97906397511,1960.948905105,0.987450234096737,0.848252343558837,1.12664812463464,0.847797732983662,1.12710273520981,-1958.97653430596,1960.95143477415,1.44814575377442,0.548711006494711,2.34758050105413,1.46503428888407,0.565599541604364,2.36446903616378,0.976102385028083,0.835936828978293,1.11626794107787,3,4000
15,ATE_intercept,0.922047553063331,0.779582471454493,1.06451263467217,0.7789370184974,1.06515808762926,-1959.04193698699,1960.88603209312,0.912746109045978,0.770398878871172,1.05509333922078,0.769916011071394,1.05557620702056,-1959.05123843101,1960.8767306491,0.823075110056869,0.583700328134274,1.06244989197946,0.81811962761857,0.578744845695975,1.05749440954116,0.93203580545213,0.787417829745777,1.07665378115848,3,4000
16,ATE_intercept,0.950840235109342,0.807717944138762,1.09396252607992,0.807087644746656,1.09459282547203,-1959.01314430494,1960.91482477516,0.956179926007035,0.813261745611546,1.09909810640252,0.812776941044353,1.09958291096972,-1959.00780461405,1960.92016446606,0.981971742561622,0.76179181598247,1.20215166914077,0.980913164938626,0.760733238359474,1.20109309151778,0.95780635776276,0.813348867534932,1.10226384799059,3,4000
17,ATE_intercept,1.03773749449163,0.896566524984417,1.17890846399884,0.895873242742399,1.17960174624086,-1958.92624704556,1961.00172203455,1.0279416135252,0.887601298662877,1.16828192838753,0.887089781962913,1.1687934450875,-1958.93604292653,1960.99192615358,0.684123839133847,0.0913126810397297,1.27693499722796,0.656893102917609,0.0640819448234914,1.24970426101173,1.06374957557584,0.922580197318651,1.20491895383304,3,4000
18,ATE_intercept,0.935792163555047,0.792347362794733,1.07923696431536,0.791075503069628,1.08050882404047,-1959.0281923765,1960.89977670361,0.939554324867248,0.795979623683707,1.08312902605079,0.795474458560159,1.08363419117434,-1959.02443021519,1960.90353886492,0.596743739517528,0.216610289889682,0.976877189145375,0.606807207107037,0.226673757479191,0.986940656734884,0.952773689054399,0.807715480189344,1.09783189791945,3,4000
19,ATE_intercept,1.02576079245264,0.886036412082387,1.1654851728229,0.885562441468123,1.16595914343716,-1958.9382237476,1960.98974533251,1.02455993116102,0.885320821730135,1.16379904059191,0.884883649196247,1.1642362131258,-1958.93942460889,1960.98854447121,1.11787079028125,0.827742970104357,1.40799861045813,1.1121891338557,0.822061313678813,1.40231695403259,0.975988809462021,0.834801742003712,1.11717587692033,3,4000
20,ATE_intercept,1.00821406413626,0.866531198976629,1.14989692929589,0.865871334369408,1.15055679390311,-1958.95577047592,1960.97219860419,1.00329384707921,0.862498975668343,1.14408871849007,0.862145663013927,1.14444203114448,-1958.96069069297,1960.96727838713,1.14451209253263,0.863264009153054,1.42576017591221,1.13814387605368,0.8568957926741,1.41939195943326,1.01301182324727,0.868082827486194,1.15794081900834,3,4000
21,ATE_intercept,0.950346042072076,0.809954259670205,1.09073782447395,0.809442555379768,1.09124952876438,-1959.01363849798,1960.91433058213,0.955462523472147,0.814260577084111,1.09666446986018,0.813835055437229,1.09708999150706,-1959.00852201658,1960.91944706353,0.916441851270882,0.683394896780556,1.14948880576121,0.918924955044273,0.685878000553948,1.1519719095346,1.01445424409988,0.871298545800469,1.15760994239929,3,4000
22,ATE_intercept,0.951449304722675,0.808877055441031,1.09402155400432,0.808194973557772,1.09470363588758,-1959.01253523533,1960.91543384478,0.963038079188702,0.820417765145078,1.10565839323233,0.819861878240654,1.10621428013675,-1959.00094646086,1960.92702261924,1.11138924305514,0.501436568458897,1.72134191765138,1.13981627088778,0.529863596291543,1.74976894548403,0.942327240933923,0.798329275134788,1.08632520673306,3,4000
23,ATE_intercept,0.949295091527373,0.81253793897337,1.08605224408138,0.812004904736972,1.08658527831777,-1959.01468944853,1960.91327963158,0.957377231591032,0.820762411150579,1.09399205203149,0.820419587975567,1.0943348752065,-1959.00660730846,1960.92136177164,0.94542283361453,0.769260707871846,1.12158495935721,0.946265365649176,0.770103239906492,1.12242749139186,0.937645979392965,0.79905788317515,1.07623407561078,3,4000
24,ATE_intercept,0.865013114006268,0.718442470675494,1.01158375733704,0.717852646790079,1.01217358122246,-1959.09897142605,1960.82899765406,0.873714796523368,0.728008331121731,1.019421261925,0.727477255711086,1.01995233733565,-1959.09026974353,1960.83769933658,0.766473083562885,0.561347577502012,0.971598589623759,0.775982395627452,0.570856889566578,0.981107901688325,0.943675877895942,0.797434198958091,1.08991755683379,3,4000
25,ATE_intercept,0.914722026700666,0.772931166656747,1.05651288674458,0.772342635307404,1.05710141809393,-1959.04926251335,1960.87870656675,0.89974545452392,0.758410271452478,1.04108063759536,0.75798434828781,1.04150656076003,-1959.06423908553,1960.86372999458,0.743679833403569,0.332907468052636,1.1544521987545,0.74751184580169,0.336739480450757,1.15828421115262,0.881045362967188,0.736750071291979,1.0253406546424,3,4000
