iter,name,estimate,CI_left,CI_right,CI_df_left,CI_df_right,CI_boot_left,CI_boot_right,estimate_relaxed,CI_left_relaxed,CI_right_relaxed,CI_df_left_relaxed,CI_df_right_relaxed,CI_boot_left_relaxed,CI_boot_right_relaxed,estimate_tmle,CI_left_tmle,CI_right_tmle,estimate_aipw,CI_left_aipw,CI_right_aipw,estimate_lm,CI_left_lm,CI_right_lm,const,n
1,ATE_intercept,0.835243799483242,0.392975674996872,1.27751192396961,0.383855785112693,1.28663181385379,-1959.12874074057,1960.79922833954,0.810588678566394,0.365644613607033,1.25553274352575,0.358349962459934,1.26282739467285,-1959.15339586149,1960.77457321862,0.383300882339469,-0.0645071590632942,0.831108923742232,0.502193968775597,0.0543859273728333,0.95000201017836,0.759081591968046,0.305045325020293,1.2131178589158,8,500
2,ATE_intercept,0.726623732933347,0.319734656134777,1.13351280973192,0.313063898831649,1.14018356703505,-1959.23736080712,1960.69060827299,0.697960058787422,0.292054167892588,1.10386594968225,0.286672212793963,1.10924790478088,-1959.26602448127,1960.66194459884,1.32475556097722,-0.0233636152905476,2.67287473724499,1.26323017257907,-0.0848890036886976,2.61134934884684,0.701661540195262,0.284812996330442,1.11851008406008,8,500
3,ATE_intercept,0.961224209232066,0.508627876232863,1.41382054223127,0.498813081795715,1.42363533666842,-1959.00276033082,1960.92520874929,1.13915804606202,0.717395191787828,1.56092090033622,0.710480585815915,1.56783550630813,-1958.82482649399,1961.10314258612,1.3127562227931,0.849212112386417,1.77630033319978,1.25817006684493,0.794625956438247,1.72171417725161,0.936035546734638,0.473799295958601,1.39827179751068,8,500
4,ATE_intercept,1.26090161461014,0.828856781844818,1.69294644737547,0.821319258804746,1.70048397041554,-1958.70308292544,1961.22488615466,1.25311136005302,0.795738556047743,1.71048416405829,0.787276676801582,1.71894604330445,-1958.71087318,1961.21709590011,1.06253698672657,0.324562442387777,1.80051153106535,1.10297746096905,0.365002916630266,1.84095200530784,1.29351682420135,0.85693263591265,1.73010101249006,8,500
5,ATE_intercept,1.27557851513575,0.857513933347974,1.69364309692353,0.849779297669582,1.70137773260192,-1958.68840602492,1961.23956305519,1.39988170554895,1.00422130963254,1.79554210146536,0.998562957484423,1.80120045361347,-1958.5641028345,1961.3638662456,1.20560212228796,0.926436425238215,1.4847678193377,1.27086321080498,0.991697513755234,1.55002890785472,1.36876078936945,0.942221241573577,1.79530033716532,8,500
6,ATE_intercept,1.08172874094832,0.654933443071029,1.50852403882562,0.646132614107272,1.51732486778938,-1958.8822557991,1961.045713281,1.16635151486039,0.756104114010985,1.57659891570979,0.747207678900631,1.58549535082014,-1958.79763302519,1961.13033605491,1.46551952003717,0.748268713141365,2.18277032693297,1.38947174983215,0.672220942936349,2.10672255672795,1.04859290229229,0.607148695744377,1.49003710884021,8,500
7,ATE_intercept,1.30526638398918,0.87658022288766,1.73395254509071,0.866366691624253,1.74416607635412,-1958.65871815606,1961.26925092404,1.2640247137933,0.834078031656732,1.69397139592986,0.825212218861141,1.70283720872545,-1958.69995982626,1961.22800925385,1.3099541471393,1.04660965549629,1.57329863878231,1.29339353780578,1.03004904616278,1.55673802944879,1.3382700203698,0.88041783747532,1.79612220326429,8,500
8,ATE_intercept,1.17261313370186,0.793012264871297,1.55221400253243,0.78437494545568,1.56085132194804,-1958.79137140635,1961.13659767376,1.18066127131404,0.794300685070222,1.56702185755787,0.786743766465026,1.57457877616306,-1958.78332326874,1961.14464581137,0.880195747841214,0.612282208866966,1.14810928681546,0.990987237231958,0.72307369825771,1.25890077620621,1.08278341462193,0.660796415227195,1.50477041401667,8,500
9,ATE_intercept,1.13639999402004,0.668996030701053,1.60380395733904,0.660841626631485,1.6119583614086,-1958.82758454603,1961.10038453407,1.19243625885441,0.73589331731855,1.64897920039026,0.727446791403294,1.65742572630552,-1958.7715482812,1961.15642079891,0.944075171915531,0.690781467747987,1.19736887608307,1.04329636522314,0.790002661055597,1.29659006939068,1.19570915913389,0.710754966748972,1.6806633515188,8,500
10,ATE_intercept,0.861694265414667,0.362990990118106,1.36039754071123,0.352176341886793,1.37121218894254,-1959.10229027464,1960.82567880547,0.899523533124944,0.417344081469437,1.38170298478045,0.407913018884396,1.39113404736549,-1959.06446100693,1960.86350807318,1.28661226722133,0.828421755893585,1.74480277854908,1.14162067386077,0.683430162533016,1.59981118518851,0.854776012035212,0.373212129879979,1.33633989419044,8,500
11,ATE_intercept,0.766771680208196,0.36660243430819,1.1669409261082,0.359198881217188,1.1743444791992,-1959.19721285985,1960.73075622026,0.979463230053282,0.61128501125924,1.34764144884732,0.605248900481342,1.35367755962522,-1958.98452131,1960.94344777011,1.25576463533183,0.579080321497201,1.93244894916647,1.20694131806696,0.530257004232323,1.88362563190159,0.906390816179158,0.501628389975005,1.31115324238331,8,500
12,ATE_intercept,1.19889342157618,0.771259155654956,1.62652768749741,0.762894955331685,1.63489188782068,-1958.76509111848,1961.16287796163,1.14476324241426,0.731107265497084,1.55841921933143,0.72345419365837,1.56607229117014,-1958.81922129764,1961.10874778247,0.732470273159335,0.230228492913082,1.23471205340559,0.828529668725922,0.326287888479669,1.33077144897217,1.34721046497004,0.904360784411664,1.79006014552842,8,500
13,ATE_intercept,1.00093939088973,0.536498788892696,1.46537999288676,0.526427145124265,1.47545163665519,-1958.96304514916,1960.96492393094,1.02298507056836,0.562167804727046,1.48380233640967,0.553642199304187,1.49232794183253,-1958.94099946948,1960.98696961062,0.940075016485931,0.704659559910424,1.17549047306144,0.973675820124696,0.738260363549189,1.2090912767002,0.891439320016058,0.414458952554294,1.36841968747782,8,500
14,ATE_intercept,1.04762021818247,0.616688633158731,1.47855180320621,0.60734365041118,1.48789678595376,-1958.91636432187,1961.01160475824,1.17786409737607,0.7780705044742,1.57765769027795,0.768973726132126,1.58675446862002,-1958.78612044268,1961.14184863743,1.32280258811723,1.07383645451179,1.57176872172267,1.27087349446683,1.02190736086139,1.51983962807227,1.08903406344502,0.655666389226162,1.52240173766388,8,500
15,ATE_intercept,1.28070179325955,0.836770028189609,1.72463355832949,0.827143129559192,1.73426045695991,-1958.68328274679,1961.24468633331,1.39917518757679,0.976402166671401,1.82194820848218,0.968133048595681,1.8302173265579,-1958.56480935248,1961.36315972763,1.34581097235559,0.981865475556356,1.70975646915483,1.36183537603499,0.997889879235753,1.72578087283423,1.00050348597251,0.552408016029424,1.44859895591559,8,500
16,ATE_intercept,0.635862768134696,0.238706589826239,1.03301894644315,0.231777739814664,1.03994779645473,-1959.32812177192,1960.59984730819,0.815576329708183,0.438913756280905,1.19223890313546,0.433527092608061,1.19762556680831,-1959.14840821035,1960.77956086976,0.670398775471182,0.437429637747083,0.903367913195281,0.691367767709404,0.458398629985305,0.924336905433503,0.812676928162494,0.408646741893061,1.21670711443193,8,500
17,ATE_intercept,1.01058007299521,0.572310241455411,1.44884990453501,0.563738017574456,1.45742212841597,-1958.95340446706,1960.97456461305,1.18178781867018,0.760082118949332,1.60349351839104,0.753610553643627,1.60996508369674,-1958.78219672138,1961.14577235872,1.05968164100126,0.754753575403469,1.36460970659905,1.09542559797544,0.790497532377652,1.40035366357323,1.02189010112921,0.578574652092199,1.46520555016622,8,500
18,ATE_intercept,0.583551978166284,0.18622473132214,0.980879225010429,0.175902824210598,0.991201132121971,-1959.38043256189,1960.54753651822,0.637690207681978,0.238048135826434,1.03733227953752,0.230654336011243,1.04472607935271,-1959.32629433237,1960.60167474774,-0.159914138323544,-1.82307796741575,1.50324969076866,-0.0902958285056169,-1.75345965759783,1.57286800058659,0.615925448802214,0.205677637203329,1.0261732604011,8,500
19,ATE_intercept,1.11590304765983,0.700290177671985,1.53151591764767,0.689493240204319,1.54231285511533,-1958.84808149239,1961.07988758771,1.19709901802679,0.784888109210928,1.60930992684265,0.777696611970511,1.61650142408307,-1958.76688552203,1961.16108355808,1.32166054645644,0.944935061739209,1.69838603117368,1.28975948321614,0.913033998498906,1.66648496793337,1.15258006194717,0.726822999106981,1.57833712478736,8,500
20,ATE_intercept,0.990621719560541,0.546278783113227,1.43496465600786,0.537587773928851,1.44365566519223,-1958.97336282049,1960.95460625961,1.0682636501346,0.628565564351179,1.50796173591803,0.619965404905752,1.51656189536346,-1958.89572088992,1961.03224819019,1.21021666299145,0.951700186173033,1.46873313980986,1.17014221495792,0.911625738139509,1.42865869177633,1.03429380799262,0.578621435970931,1.48996618001431,8,500
21,ATE_intercept,1.06668396511424,0.624432650029917,1.50893528019856,0.616250534276798,1.51711739595168,-1958.89730057494,1961.03066850517,1.01157883168395,0.56834604379482,1.45481161957309,0.560145769759693,1.46301189360822,-1958.95240570837,1960.97556337174,1.12308239380367,0.850776151500072,1.39538863610727,1.0830545959279,0.810748353624307,1.3553608382315,0.991108397735688,0.532110140665093,1.45010665480628,8,500
22,ATE_intercept,1.24658678996071,0.853444526138545,1.63972905378288,0.843231337989418,1.64994224193201,-1958.71739775009,1961.21057133001,1.22974005712736,0.835679114162702,1.62380100009202,0.825442060243358,1.63403805401136,-1958.73424448293,1961.19372459718,1.12052051449137,0.928600376005327,1.31244065297742,1.15898538603616,0.967065247550111,1.3509055245222,1.16458469346589,0.746404442419888,1.58276494451189,8,500
23,ATE_intercept,0.604035840758797,0.142248123132453,1.06582355838514,0.129251037886344,1.07882064363125,-1959.35994869929,1960.56802038081,0.648517676962081,0.203443590160644,1.09359176376352,0.192839613376327,1.10419574054783,-1959.31546686309,1960.61250221702,0.645041960395177,0.446393574951186,0.843690345839169,0.646139381142013,0.447490995698021,0.844787766586005,0.779775505785671,0.334950433733491,1.22460057783785,8,500
24,ATE_intercept,0.477344245952572,0.0129445617668194,0.941743930138324,-0.000126037673662704,0.954814529578806,-1959.4866402941,1960.44132878601,0.480610209390113,0.00600131912979868,0.955219099650427,-0.00684161524901572,0.968062034029241,-1959.48337433066,1960.44459474944,1.28921635377879,0.0317153998271587,2.54671730773041,1.14778221127024,-0.109718742681383,2.40528316522187,0.551933528190315,0.0888262520961343,1.0150408042845,8,500
25,ATE_intercept,1.24458518001063,0.812116864285805,1.67705349573545,0.803199053574515,1.68597130644674,-1958.71939936004,1961.20856972006,1.24885628361823,0.81829504529527,1.6794175219412,0.809873595622591,1.68783897161388,-1958.71512825644,1961.21284082367,1.32967872781138,1.03775869517503,1.62159876044773,1.30139920212538,1.00947916948903,1.59331923476173,1.42930878870938,0.992994036171306,1.86562354124746,8,500
26,ATE_intercept,1.17262833285729,0.759116853644281,1.5861398120703,0.751902666445345,1.59335399926923,-1958.7913562072,1961.13661287291,1.12569398990523,0.707175678657147,1.5442123011533,0.700314265460172,1.55107371435028,-1958.83829055015,1961.08967852996,2.18161656502505,0.387612773062439,3.97562035698767,2.0506142976842,0.256610505721587,3.84461808964681,1.17139284741055,0.741424499890633,1.60136119493046,8,500
27,ATE_intercept,0.724809142881298,0.293016511217679,1.15660177454492,0.283652856211527,1.16596542955107,-1959.23917539717,1960.68879368293,0.875118844879868,0.446139464812944,1.30409822494679,0.437293598488444,1.31294409127129,-1959.08886569517,1960.83910338493,0.839985412660773,0.667326090875224,1.01264473444632,0.853309788571092,0.680650466785543,1.02596911035664,0.774902989633181,0.344823832214287,1.20498214705208,8,500
28,ATE_intercept,1.35108375156966,0.872064063921348,1.83010343921797,0.862186330117268,1.83998117302205,-1958.61290078848,1961.31506829162,1.44537761696858,1.00574586006066,1.8850093738765,0.998538301735049,1.89221693220211,-1958.51860692308,1961.40936215702,0.800554188264754,0.112784540603489,1.48832383592602,1.01511258225441,0.32734293459314,1.70288222991567,1.40453177749376,0.924477081657147,1.88458647333036,8,500
29,ATE_intercept,1.16442898978139,0.701662688361174,1.62719529120161,0.69407584993059,1.63478212963219,-1958.79955555027,1961.12841352983,1.31458992194326,0.867751756566906,1.76142808731962,0.862291209765331,1.7668886341212,-1958.64939461811,1961.278574462,1.56222297512869,1.09243219092431,2.03201375933306,1.48782087612586,1.01803009192149,1.95761166033023,0.993287446106146,0.54000109541261,1.44657379679968,8,500
30,ATE_intercept,1.26873321731544,0.799651396812256,1.73781503781862,0.790476513910296,1.74698992072058,-1958.69525132274,1961.23271775737,1.43601350239607,0.997323912372593,1.87470309241954,0.989207692289502,1.88281931250263,-1958.52797103766,1961.39999804245,0.587779906354255,-0.445134732830529,1.62069454553904,0.780718648106039,-0.252195991078745,1.81363328729082,1.32611229887535,0.860680660410033,1.79154393734066,8,500
31,ATE_intercept,1.24439387913251,0.814120253309839,1.67466750495518,0.806159737440431,1.68262802082459,-1958.71959066092,1961.20837841919,1.15370292355699,0.696364450661014,1.61104139645296,0.68693379924915,1.62047204786482,-1958.8102816165,1961.11768746361,1.24529368161965,0.963723542277915,1.52686382096139,1.21843123438858,0.936861095046841,1.50000137373031,1.03012419696242,0.564333561220525,1.49591483270432,8,500
32,ATE_intercept,1.42883823737045,1.0033523603433,1.8543241143976,0.99275772919462,1.86491874554628,-1958.53514630268,1961.39282277742,1.35786147062584,0.935390026149141,1.78033291510254,0.927126806678521,1.78859613457316,-1958.60612306943,1961.32184601068,1.66804309400871,1.13905658179029,2.19702960622714,1.65414777142687,1.12516125920845,2.1831342836453,1.42249691804612,0.999280201685675,1.84571363440657,8,500
33,ATE_intercept,0.904407343457158,0.465265629781449,1.34354905713287,0.454802992942023,1.35401169397229,-1959.0595771966,1960.86839188351,0.914641135392843,0.464800017693159,1.36448225309253,0.454564473628626,1.37471779715706,-1959.04934340466,1960.87862567545,0.604564489722172,0.106751608562562,1.10237737088178,0.675926778875877,0.178113897716266,1.17373966003549,1.13148546329553,0.662478626851167,1.6004922997399,8,500
34,ATE_intercept,1.12911721363081,0.678691711622045,1.57954271563957,0.666503180636731,1.59173124662488,-1958.83486732642,1961.09310175368,1.3690367539177,0.927649806682442,1.81042370115296,0.918078093792841,1.81999541404256,-1958.59494778614,1961.33302129397,1.95459031460257,0.482751693966117,3.42642893523902,1.89400909823323,0.422170477596781,3.36584771886968,1.1497280591583,0.696526167930837,1.60292995038575,8,500
35,ATE_intercept,1.10148959961188,0.65003909264177,1.552940106582,0.641686782136759,1.56129241708701,-1958.86249494044,1961.06547413967,1.14855764318456,0.715046666021569,1.58206862034755,0.706107354874286,1.59100793149484,-1958.81542689687,1961.11254218324,1.4206808028532,0.610708970680189,2.23065263502621,1.36340088550915,0.553429053336144,2.17337271768216,1.06246094395172,0.601794333011696,1.52312755489174,8,500
36,ATE_intercept,0.915561340528824,0.503950743815385,1.32717193724226,0.496335513667618,1.33478716739003,-1959.04842319952,1960.87954588058,0.885393386509397,0.455346217601386,1.31544055541741,0.447843546123488,1.32294322689531,-1959.07859115354,1960.84937792656,0.485891330161228,-0.0442095526482494,1.01599221297071,0.579088148882513,0.0489872660730355,1.10918903169199,0.968706134875245,0.495827058188453,1.44158521156204,8,500
37,ATE_intercept,1.08419982008959,0.668793229128534,1.49960641105064,0.661982831139422,1.50641680903975,-1958.87978471996,1961.04818436014,1.20556891265875,0.81721344441241,1.5939243809051,0.809617507435629,1.60152031788188,-1958.75841562739,1961.16955345271,1.13605376430856,0.942518737489585,1.32958879112753,1.15896889564158,0.965433868822607,1.35250392246056,1.06018165210214,0.625641908617722,1.49472139558655,8,500
